# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
751	Guixian	forefinger	57	指头	ʦɿ⁴²tʰəw²¹	198
752	Guixian	forefinger	57	手指头	səw⁴²ʦɿ⁴²tʰəw²¹	197
753	Xiamen	forefinger	57	手掌头仔	ʦʰju⁵³ʦŋ̍⁵³tʰaw³⁵a	202
754	Xiamen	forefinger	57	手指	ʦʰju⁵³ʦãj⁵³	200
755	Hefei	forefinger	57	拇爪头	mu²⁴t͡ʂɔ²⁴tʰɯ⁵⁵	199
756	Jinan	forefinger	57	手指头	ʂow⁵⁵t͡ʂʅ²¹³tʰow	197
757	Hangzhou	forefinger	57	手指头	sej⁵³ʦɿ⁵³dej²¹³	197
758	Guangzhou	forefinger	57	手指头	sɐw³⁵ʦi³⁵tʰɐw²¹	197
759	Nanchang	forefinger	57	指头子	ʦɨʔ⁵tʰɛw⁰²ʦɿ⁰²	198
760	Chengdu	forefinger	57	手指	səw⁵³ʦɿ	197
761	Chengdu	forefinger	57	指头儿	ʦɿ⁵³tʰər³¹	198
762	Chengdu	forefinger	57	手指指	səw⁵³ʦɿ⁵³ʦɿ	197
763	Taiyuan	forefinger	57	手指头	səw⁵³ʦəʔ²tʰəw¹¹	197
764	Shexian	forefinger	57	手美头	ɕju³⁵me³⁵tʰju⁴⁴	201
765	Beijing	forefinger	57	手指头	ʂow²¹⁴t͡ʂʅ²¹⁴tʰow⁴	197
766	Kunming	forefinger	57	手指头	ʂəw⁵³t͡ʂʅ³¹tʰəw³¹	197
767	Shanghai	forefinger	57	手指头	sɤ³⁵ʦɿ³⁵dɤ¹³	197
768	Shanghai	forefinger	57	手节头	sɤ³⁵ʨjɪʔ⁵dɤ¹³	197
# 
769	Meixian	fingernail	58	手指甲	su³¹ʦɿ³¹kap¹	206
770	Changsha	fingernail	58	指甲子	t͡ʂʅ²⁴ka²⁴ʦɿ	204
771	Guixian	fingernail	58	指甲	ʦɿ⁴²ʨja²¹	203
772	Xiamen	fingernail	58	掌甲	ʦŋ̍⁵³kaʔ³²	207
773	Hefei	fingernail	58	指甲盖	t͡ʂəʔ⁵ʨjɐʔ⁵kᴇ⁵³	203
774	Jinan	fingernail	58	指甲盖儿	t͡ʂʅ²¹³ʨjakɛr²¹	203
775	Guangzhou	fingernail	58	膝头	sɐt⁵tʰɐw²¹	205
776	Nanchang	fingernail	58	指甲子	ʦʔ⁵kaʔ⁰²ʦɿ⁰²	204
777	Chengdu	fingernail	58	指甲	ʦɿ⁵³ʨja³¹	203
778	Taiyuan	fingernail	58	指甲	ʦəʔ²ʨjaʔ²	203
779	Shexian	fingernail	58	手指甲	ɕju³⁵ʦɿ³⁵kaʔ²¹	206
780	Beijing	fingernail	58	指甲	t͡ʂʅ⁵⁵ʨja²	203
781	Kunming	fingernail	58	指甲	t͡ʂʅ³¹ʨjᴀ³¹	203
782	Shanghai	fingernail	58	手节掐	sɤ³⁵ʨjɪʔ⁵kʰaʔ⁵	206
783	Shanghai	fingernail	58	手指掐	sɤ³⁵ʦɿ³⁵kʰaʔ⁵	206
# 
784	Meixian	knee	59	膝头项	ʦʰit¹tʰew¹¹hoŋ⁵³	213
785	Changsha	knee	59	膝头骨	si²⁴təwku²⁴	209
786	Changsha	knee	59	髂膝骨	kʰə²⁴si²⁴ku²⁴	215
787	Guixian	knee	59	克膝头	kʰɛ²¹ɕi⁵⁵tʰəw²¹	210
788	Xiamen	knee	59	骹头趺	kʰa⁵⁵tʰaw³⁵u⁵⁵	216
789	Hefei	knee	59	磕膝头	kʰɐʔ⁵ʨʰjəʔ⁵tʰɯ⁵⁵	212
790	Jinan	knee	59	波勒盖	pə²¹³lə²¹³kɛr²¹	208
791	Jinan	knee	59	波拉盖	pə²¹³la²¹³kɛr	208
792	Jinan	knee	59	胳拉瓣儿	kə²¹³la²¹³pɛr²¹	217
793	Hangzhou	knee	59	膝髁头	ɕjəʔ⁵kʰo³³dej²¹³	211
794	Nanchang	knee	59	克膝头子	kʰjɛʔ⁵ɕiʔ⁵tʰɛw²⁴ʦɿ⁰⁴	210
795	Chengdu	knee	59	磕膝头儿	kʰe³¹ɕi³¹tʰər³¹	210
796	Taiyuan	knee	59	圪地跪	kəʔ⁵⁴ti⁴⁵kʰwejuei¹¹	215
797	Taiyuan	knee	59	圪膝盖	kəʔ⁵⁴ʨʰjəʔ²kaj⁴⁵	212
798	Shexian	knee	59	脚膝头	ʨja²¹si²¹tʰju⁴⁴	210
799	Beijing	knee	59	波棱盖儿	po⁵⁵ləŋ²kar⁵¹	208
800	Kunming	knee	59	磕膝头	kʰə³¹ɕi³¹tʰəw³¹	210
801	Shanghai	knee	59	脚馒头	ʨjaʔ⁵mø¹³dɤ¹³	214
802	Shanghai	knee	59	膝盖	ɕjɪʔ⁵ke³⁵	211
# 
803	Meixian	leg	60	脚项	kjok¹hoŋ⁵³	220
804	Changsha	leg	60	腿把子	tʰej⁴¹pa⁵⁵ʦɿ	219
805	Guixian	leg	60	罢腿	pa²¹³tʰwejuei⁴²	218
806	Xiamen	leg	60	骹腿	kʰa⁵⁵tʰwi⁵³	224
807	Xiamen	leg	60	腿	tʰwi⁵³	222
808	Hefei	leg	60	腿	tʰe²⁴	222
809	Jinan	leg	60	腿	tʰwejuei⁵⁵	218
810	Hangzhou	leg	60	脚膀	ʨjɑʔ⁵pʰɑŋ⁵³	221
811	Guangzhou	leg	60	脚	kœk³	220
812	Guangzhou	leg	60	大髀	taj²²pej³⁵	219
813	Nanchang	leg	60	脚	ʨjɔʔ⁵	221
814	Chengdu	leg	60	腿	tʰwejuei	218
815	Chengdu	leg	60	腿腿儿	tʰwejuei⁵³tʰwər⁵³	218
816	Chengdu	leg	60	腿杆	tʰwejuei⁵³kan⁵³	218
817	Taiyuan	leg	60	腿	tʰwejuei⁵³	218
818	Shexian	leg	60	腿杆	ʨja²¹kwɛ³⁵	223
819	Shexian	leg	60	大腿	tʰo²²tʰɛ³⁵	225
820	Beijing	leg	60	腿	tʰwejuei²¹⁴	218
821	Kunming	leg	60	腿肚包	tʰwejuei⁵³tu²¹²pɔ⁴⁴	218
822	Kunming	leg	60	脚杆儿	ʨjo³¹kə³¹	223
823	Shanghai	leg	60	脚膀	ʨjaʔ⁵pʰɑ̃³⁵	221
# 
824	Meixian	father	61	阿爸	a⁴⁴pa⁴⁴	228
825	Meixian	father	61	爷儿	ja¹¹e	232
826	Changsha	father	61	爹爹	tje³³tje	226
827	Changsha	father	61	爷爷	ja¹³ja	232
828	Changsha	father	61	爷老倌	ja¹³law⁴¹kõ³³	234
829	Guixian	father	61	爸爸	pa²¹pa	227
830	Guixian	father	61	爹	tjɛ⁵⁵	226
831	Guixian	father	61	老者	la⁴²ʦej⁴²	235
832	Xiamen	father	61	老爸	law²²pe²²	231
833	Xiamen	father	61	父亲	hu²²ʦʰin⁵⁵	233
834	Xiamen	father	61	阿爸	a⁵⁵pa²²	228
835	Hefei	father	61	伯伯	pɐʔ⁵pɐʔ⁵	227
836	Jinan	father	61	爹	tjə²¹³	226
837	Jinan	father	61	爸爸	pa²¹pa	227
838	Jinan	father	61	大大	ta⁴²ta	236
839	Hangzhou	father	61	爸爸	pɑ³³pɑ³³	227
840	Guangzhou	father	61	爸爸	pa²¹pa⁵⁵	227
841	Guangzhou	father	61	老豆	low²³tɐw²²	231
842	Nanchang	father	61	爸	pɑʔ⁵	227
843	Nanchang	father	61	爸爸新	pɑʔ⁵pɑʔ⁰²	227
844	Nanchang	father	61	爷称述	jɑ⁴⁵	232
845	Chengdu	father	61	爸	pa³¹	227
846	Chengdu	father	61	爸爸	pa³¹pa	227
847	Chengdu	father	61	老爸子	naw⁵³pa³¹ʦɿ⁵³	230
848	Chengdu	father	61	爹	tje⁵⁵	226
849	Chengdu	father	61	老爷子	naw⁵³je³¹ʦɿ⁵³	230
850	Taiyuan	father	61	老子	law⁵³ʦəʔ	230
851	Taiyuan	father	61	爸	pa⁴⁵	227
852	Shexian	father	61	相	sja³²⁴	229
853	Shexian	father	61	爷	je⁴⁴	232
854	Beijing	father	61	爹	tjɛ⁵⁵	226
855	Beijing	father	61	爸	pa⁵¹	227
856	Beijing	father	61	老爷子	lɑw²¹⁴jɛ³⁵ʦɿ³	230
857	Kunming	father	61	爹	tjɛ⁴⁴	226
858	Shanghai	father	61	爹爹	tja⁵³tja⁵³	226
859	Shanghai	father	61	阿伯	aʔ⁵paʔ⁵	227
860	Shanghai	father	61	爷	ɦja¹³	229
# 
861	Meixian	mother	62	阿姆	a⁴⁴me⁴⁴	238
862	Changsha	mother	62	妈妈	ma⁵⁵ma	238
863	Changsha	mother	62	娘	ȵjan¹³	237
864	Changsha	mother	62	娘老子	ȵjan¹³law⁴¹ʦɿ	237
865	Guixian	mother	62	妈	ma⁵⁵	238
866	Guixian	mother	62	老妈	la⁴²ma⁵⁵	241
867	Xiamen	mother	62	老母	law²²bu⁵³	240
868	Xiamen	mother	62	妈妈	ma⁵⁵ma⁵⁵	238
869	Hefei	mother	62	妈爷	ma²¹i⁵⁵	238
870	Jinan	mother	62	娘	ȵjaŋ⁴²	237
871	Hangzhou	mother	62	妈妈	mɑ³³mɑ³³	238
872	Guangzhou	mother	62	妈妈	ma²¹ma⁵⁵	238
873	Guangzhou	mother	62	老母	low²³mow²³	241
874	Nanchang	mother	62	姆妈	m̩⁴²mɑ⁰²	238
875	Nanchang	mother	62	娘称述	ȵjɔŋ⁴⁵	237
876	Chengdu	mother	62	妈	ma	238
877	Chengdu	mother	62	娘	ȵjaŋ	237
878	Chengdu	mother	62	老娘儿	naw⁵³ȵjər³¹	242
879	Taiyuan	mother	62	妈	ma¹¹	238
880	Shexian	mother	62	姆妈	m̩³⁵ma³¹	239
881	Shexian	mother	62	姆	m̩³⁵	239
882	Shexian	mother	62	阿姨	a³¹i⁴⁴	243
883	Beijing	mother	62	娘	njɑŋ³⁵	237
884	Beijing	mother	62	妈	ma⁵⁵	238
885	Kunming	mother	62	妈	mᴀ⁴⁴	238
886	Kunming	mother	62	嫫	mo⁴⁴	238
887	Shanghai	mother	62	姆妈	m̩⁵³ma¹³	238
888	Shanghai	mother	62	娘	ȵjã¹³	237
# 
889	Meixian	husband	73	老公	law³¹kuŋ⁴⁴	247
890	Changsha	husband	73	男人	lan¹³ʐən¹³	244
891	Changsha	husband	73	老倌子	law⁴¹kõ³³ʦɿ	247
892	Changsha	husband	73	爱人	ŋaj⁵⁵ʐən¹³	244
893	Guixian	husband	73	男人	lan²¹zen²¹	244
894	Guixian	husband	73	汉子	xan²¹³ʦɿ⁴²	250
895	Guixian	husband	73	老公	la⁴²koŋ⁵⁵	247
896	Guixian	husband	73	门前人	men²¹ʨʰjan⁵⁵zen²¹	256
897	Xiamen	husband	73	翁	aŋ	249
898	Xiamen	husband	73	丈夫	tjɔŋ²²hu⁵⁵	253
899	Hefei	husband	73	老的们	lɔ²⁴tjəʔmən	245
900	Jinan	husband	73	男人	nã⁴²ʐẽ	244
901	Jinan	husband	73	男的	nã⁴²ti	251
902	Jinan	husband	73	女婿	ȵy⁵⁵ɕy	244
903	Jinan	husband	73	对象	twejuei²¹ɕjaŋ²¹	257
904	Hangzhou	husband	73	老公	lɔ⁵³koŋ³³	247
905	Hangzhou	husband	73	男人	nᴇ̃²¹³zen²¹³	244
906	Hangzhou	husband	73	爱人	ʔᴇ⁴⁴⁵zen²¹³	244
907	Guangzhou	husband	73	老公	low²³koŋ⁵⁵	247
908	Nanchang	husband	73	老公	lɑw²¹³kuŋ⁰⁴	247
909	Chengdu	husband	73	老公	naw⁵³koŋ⁵⁵	247
910	Chengdu	husband	73	当家的	taŋ⁵⁵ʨja⁵⁵ni⁵⁵	248
911	Chengdu	husband	73	男人	nan³¹zən³¹	244
912	Taiyuan	husband	73	当家的	tɒ̃¹¹ʨja¹¹təʔ	248
913	Taiyuan	husband	73	老汉	law⁵³xæ̃⁴⁵	247
914	Shexian	husband	73	老公	lɔ³⁵kwʌ̃	247
915	Shexian	husband	73	官客	kwɛ³¹kʰɛʔ	252
916	Shexian	husband	73	男人	lɛ⁴⁴jʌ̃⁴⁴	255
917	Shexian	husband	73	家里	ka³¹li³⁵	258
918	Beijing	husband	73	男人	nan³⁵ʐən³	244
919	Beijing	husband	73	当家的	tɑŋ⁵⁵ʨja⁵⁵tə²	248
920	Beijing	husband	73	爷们儿	jɛ³⁵mər³	254
921	Kunming	husband	73	男人	nᴀ̃³¹ʐə̃³¹	244
922	Kunming	husband	73	老倌儿	lɔ⁵³kwə⁴⁴	247
923	Kunming	husband	73	男呢	nᴀ̃³¹nə⁴⁴	246
924	Shanghai	husband	73	爱人	e³⁵ȵiŋ¹³	246
925	Shanghai	husband	73	男人	nø¹³ȵiŋ¹³	246
926	Shanghai	husband	73	老公	lɔ¹³koŋ⁵³	247
# 
927	Meixian	wife	74	老婆	law³¹pʰo¹¹	261
928	Changsha	wife	74	堂客	tan¹³kʰə²⁴	260
929	Changsha	wife	74	婆婆子	po¹³po¹³ʦɿ	266
930	Changsha	wife	74	爱人	ŋaj⁵⁵ʐən¹³	267
931	Guixian	wife	74	女的	li⁴²lɛ⁵⁵	262
932	Guixian	wife	74	女人	li⁴²zen²¹	267
933	Guixian	wife	74	婆娘	pʰo²¹ljaŋ⁵⁵	264
934	Xiamen	wife	74	某	bɔ⁵³	264
935	Xiamen	wife	74	厝里人	ʦʰu²¹laj²²laŋ³⁵	270
936	Hefei	wife	74	奶奶们	lᴇ²⁴lᴇmən	263
937	Jinan	wife	74	老婆	lɔ⁵⁵pʰə	261
938	Jinan	wife	74	女的	ȵy⁵⁵ti	268
939	Jinan	wife	74	家里的	ʨja²¹³liti	272
940	Jinan	wife	74	媳妇	ɕi²¹³fu	259
941	Jinan	wife	74	对象	twejuei²¹ɕjaŋ²¹	273
942	Hangzhou	wife	74	老婆	lɔ⁵³bo²¹³	261
943	Hangzhou	wife	74	爱人	ʔᴇ⁴⁴⁵zen²¹³	267
944	Hangzhou	wife	74	屋里	ʔoʔ⁵li⁵³	271
945	Guangzhou	wife	74	老婆	low²³pʰɔ²¹	261
946	Nanchang	wife	74	老婆	lɑw²¹³pʰo⁰⁴	261
947	Chengdu	wife	74	老婆	naw⁵³pʰo³¹	261
948	Chengdu	wife	74	婆娘	pʰo³¹ȵjaŋ³¹	264
949	Chengdu	wife	74	女人	ȵy⁵³zən³¹	267
950	Taiyuan	wife	74	老婆	law⁵³pʰɤ¹¹	261
951	Shexian	wife	74	老婆	lɔ³⁵pʰo⁴⁴	261
952	Shexian	wife	74	老妪	lɔ³⁵y²²	269
953	Shexian	wife	74	堂家	tʰa⁴⁴ka³¹	260
954	Shexian	wife	74	女人	ny³⁵jʌ̃⁴⁴	268
955	Shexian	wife	74	家里	ka³¹li³⁵	271
956	Beijing	wife	74	媳妇儿	ɕi³⁵fər³	259
957	Beijing	wife	74	老婆子	lɑw²¹⁴pʰo³⁵ʦɿ	261
958	Kunming	wife	74	婆娘	pʰo³¹njᴀ̃³¹	264
959	Kunming	wife	74	老婆	lɔ⁵³pʰo³¹	261
960	Kunming	wife	74	媳妇	ɕi³¹fu²¹²	259
961	Kunming	wife	74	女人	ni⁵³ʐə̃³¹	267
962	Kunming	wife	74	女呢	ni⁵³nə⁴⁴	262
963	Kunming	wife	74	家首呢	ʨjᴀ⁴⁴ʂəw⁵³nə⁴⁴	274
964	Shanghai	wife	74	爱人	e³⁵ȵiŋ¹³	265
965	Shanghai	wife	74	老婆	lɔ²³bu¹³	261
966	Shanghai	wife	74	女人	ȵy¹³ȵiŋ¹³	265
# 
967	Meixian	son	75	赖儿	laj⁵³je	278
968	Changsha	son	75	崽	ʦaj⁴¹	275
969	Guixian	son	75	儿子	ɚ²¹ʦɿ⁴²	277
970	Guixian	son	75	男娃娃	lan²¹wa²¹wa⁵⁵	281
971	Xiamen	son	75	囝	kjã⁵³	280
972	Xiamen	son	75	后生	haw²²sĩ⁵⁵	282
973	Hefei	son	75	儿子	a⁵⁵ʦə	277
974	Jinan	son	75	儿	ər⁴²	276
975	Jinan	son	75	小子	ɕjɔ⁵⁵ʦɿ	279
976	Hangzhou	son	75	儿子	əl²¹³ʦɿ⁵³	277
977	Guangzhou	son	75	仔	ʦɐj³⁵	275
978	Nanchang	son	75	崽	ʦaj²¹³	275
979	Chengdu	son	75	儿	ər³¹	276
980	Taiyuan	son	75	小子	ɕjawiau⁵³ʦəʔ	279
981	Taiyuan	son	75	儿子	ər¹¹ʦəʔ	277
982	Shexian	son	75	儿子	ɛ⁴⁴ʦɿ³⁵	277
983	Beijing	son	75	儿子	ər³⁵ʦɿ³	277
984	Kunming	son	75	儿子	ə³¹ʦɿ⁵³	277
985	Shanghai	son	75	儿子	ȵi¹³ʦɿ³⁵	277
# 
986	Meixian	daughter	76	妹仔	moj⁵⁵e³¹	288
987	Changsha	daughter	76	女	ȵy⁴¹	284
988	Guixian	daughter	76	姑娘	ku⁵⁵ljaŋ⁵⁵	286
989	Guixian	daughter	76	姑奶	ku⁵⁵laj²¹	286
990	Guixian	daughter	76	女娃娃	li⁴²wa²¹wa⁵⁵	285
991	Guixian	daughter	76	女娃儿	li⁴²wa²¹ɚ⁵⁵	285
992	Xiamen	daughter	76	查某囝	ʦa³⁵bɔ⁵³kjã⁵³	289
993	Hefei	daughter	76	丫头	ja²¹tʰɯ	287
994	Jinan	daughter	76	闺女	kwejuei²¹³ȵy	283
995	Guangzhou	daughter	76	女	nøɥ²³	284
996	Nanchang	daughter	76	女	ȵy²¹³	284
997	Chengdu	daughter	76	女娃子	ȵy⁵³wa³¹ʦɿ	285
998	Chengdu	daughter	76	姑娘家	ku⁵⁵ȵjaŋ³¹ʨja⁵⁵	286
999	Taiyuan	daughter	76	闺女	kwejuei¹¹ny⁵³	283
1000	Taiyuan	daughter	76	姑娘	ku¹¹njɒ̃¹¹	286
1001	Shexian	daughter	76	女	ny³⁵	284
1002	Beijing	daughter	76	闺女	kwejuei⁵⁵ny²	283
1003	Beijing	daughter	76	女儿	ny²¹⁴ər⁴	284
1004	Kunming	daughter	76	囡	nwə³¹	284
1005	Shanghai	daughter	76	囡五	nø¹³ŋ̍¹³	284
# 
1006	Meixian	breakfast	77	食朝	sət⁵ʦaw⁴⁴	293
1007	Changsha	breakfast	77	早饭	ʦaw⁴¹fan¹¹	290
1008	Guixian	breakfast	77	过早	ko²¹³ʦa⁴²	291
1009	Guixian	breakfast	77	早餐	ʦa⁴²ʦʰan⁵⁵	290
1010	Guixian	breakfast	77	早饭	ʦa⁴²fan²¹³	290
1011	Xiamen	breakfast	77	早起顿	ʦa⁵³kʰi⁵³tŋ̍	294
1012	Xiamen	breakfast	77	早餐	ʦa⁵³ʦʰan⁵⁵	290
1013	Hefei	breakfast	77	早饭	ʦɔ²⁴fæ̃⁵³	290
1014	Jinan	breakfast	77	早饭	ʦɔ⁵⁵fã²¹	290
1015	Jinan	breakfast	77	早点	ʦɔ⁵⁵tjã⁵⁵	292
1016	Hangzhou	breakfast	77	早饭	ʦɔ⁵³vᴇ̃¹³	290
1017	Guangzhou	breakfast	77	早餐	ʦow³⁵ʦʰan⁵⁵	290
1018	Nanchang	breakfast	77	早饭	ʦɑw²¹³fan²¹	290
1019	Chengdu	breakfast	77	早饭	ʦaw⁵³fan¹³	290
1020	Taiyuan	breakfast	77	早清饭	ʦaw⁵³ʨʰjəŋ¹¹fæ̃⁴⁵	290
1021	Shexian	breakfast	77	早饭	ʦɔ³⁵fɛ	290
1022	Shexian	breakfast	77	吃粥	ʨʰi²¹ʦuʔ²¹	295
1023	Beijing	breakfast	77	早上饭	ʦɑw²¹⁴ʂɑŋ⁴fan	290
1024	Beijing	breakfast	77	早点	ʦɑw²¹⁴tjan²¹⁴	292
1025	Kunming	breakfast	77	早点	ʦɔ⁵³tjɛ̃⁵³	292
1026	Shanghai	breakfast	77	早饭	ʦɔ³⁵ve¹³	290
# 
1027	Meixian	lunch	78	食昼	sət⁵ʦu⁵³	299
1028	Changsha	lunch	78	中饭	t͡ʂoŋ³³fan¹¹	297
1029	Guixian	lunch	78	中午饭	ʦoŋ⁵⁵u⁴²fan²¹³	297
1030	Xiamen	lunch	78	下昼顿	e²²taw²¹tŋ̍	300
1031	Xiamen	lunch	78	午餐	ŋɔ⁵³ʦʰan⁵⁵	298
1032	Hefei	lunch	78	中饭	t͡ʂəŋ²¹fæ̃⁵³	297
1033	Jinan	lunch	78	晌午饭	ʂaŋ⁵⁵ufã²¹	296
1034	Hangzhou	lunch	78	中饭	ʦoŋ³³vᴇ̃¹³	297
1035	Guangzhou	lunch	78	午餐	ŋ̍²³ʦʰan⁵⁵	298
1036	Guangzhou	lunch	78	中午饭	ʦoŋ⁵³ŋ̍²³fan²²	297
1037	Nanchang	lunch	78	中饭	ʦuŋ⁴²fan²¹	297
1038	Nanchang	lunch	78	昼饭	ʨju⁴⁵fan²¹	297
1039	Chengdu	lunch	78	午饭	u⁵³fan¹³	297
1040	Taiyuan	lunch	78	晌午饭	sɒ̃⁵³vu⁵³fæ̃⁴⁵	296
1041	Shexian	lunch	78	中饭	ʦʌ̃³¹fɛ²²	297
1042	Beijing	lunch	78	晌午饭	ʂɑŋ²¹⁴u³fan⁵¹	296
1043	Kunming	lunch	78	早饭	ʦɔ⁵³fᴀ̃²¹²	297
1044	Shanghai	lunch	78	中饭	ʦoŋ⁵³ve¹³	297
# 
1045	Meixian	supper	79	食夜	sət⁵ja⁵³	304
1046	Changsha	supper	79	夜饭	ja¹¹fan¹¹	301
1047	Guixian	supper	79	晚饭	wan⁴²fan²¹³	303
1048	Xiamen	supper	79	下昏顿	e²²hŋ⁵⁵tŋ̍	306
1049	Xiamen	supper	79	晚餐	bwan⁵³ʦʰan⁵⁵	302
1050	Hefei	supper	79	晚饭	wæ̃²⁴fæ̃⁵³	303
1051	Jinan	supper	79	晚饭	vã⁵⁵fã²¹	303
1052	Hangzhou	supper	79	夜饭	ɦi¹³vᴇ̃¹³	301
1053	Guangzhou	supper	79	晚餐	man²³ʦʰan⁵⁵	302
1054	Guangzhou	supper	79	晚饭	man²³fan²²	303
1055	Nanchang	supper	79	夜饭	jɑ²¹fan²¹	301
1056	Chengdu	supper	79	晚饭	wan⁵³fan¹³	303
1057	Chengdu	supper	79	夜饭	je¹³fan¹³	301
1058	Taiyuan	supper	79	黑夜饭	xəʔ²je⁴⁵fæ̃⁴⁵	305
1059	Shexian	supper	79	夜饭	ja²²fɛ²²	301
1060	Beijing	supper	79	晚饭	wan²¹⁴fan⁵¹	303
1061	Kunming	supper	79	晚饭	wᴀ̃⁵³fᴀ̃²¹²	303
1062	Shanghai	supper	79	夜饭	ɦja¹³ve¹³	301
# 
1063	Meixian	noodles	80	面	mjen⁵³	307
1064	Changsha	noodles	80	面	mjẽ¹¹	307
1065	Guixian	noodles	80	面	mjan²¹³	307
1066	Guixian	noodles	80	面条	mjan²¹³tʰjaoiao²¹	307
1067	Xiamen	noodles	80	面	mi²²	307
1068	Hefei	noodles	80	面条	mjɪ̃⁵³tʰjɔ⁵⁵	307
1069	Jinan	noodles	80	面条儿	mjã²¹tʰjɔr⁴²	307
1070	Jinan	noodles	80	面	mjã²¹	307
1071	Hangzhou	noodles	80	面	mjᴇ̃¹³	307
1072	Guangzhou	noodles	80	面	min²²	307
1073	Nanchang	noodles	80	面	mjɛn²¹	307
1074	Chengdu	noodles	80	面	mjan¹³	307
1075	Chengdu	noodles	80	面条儿	mjan¹³tʰjər³¹	307
1076	Taiyuan	noodles	80	面	mje⁴⁵	307
1077	Shexian	noodles	80	面	me²²	307
1078	Beijing	noodles	80	面条儿	mjan⁵¹tʰjɑwiɑur	307
1079	Beijing	noodles	80	面	mjan⁵¹	307
1080	Kunming	noodles	80	面	mjɛ̃²¹²	307
1081	Shanghai	noodles	80	面	mi¹³	307
1082	Shanghai	noodles	80	切面	ʨʰjɪʔ⁵mi¹³	308
# 
1083	Meixian	soja sauce	85	白味	pʰak⁵mi⁵³	312
1084	Changsha	soja sauce	85	酱油	ʦjan⁵⁵jəwiəu¹³	310
1085	Guixian	soja sauce	85	酱油	ʨjaŋ²¹³jəwiəu²¹	310
1086	Xiamen	soja sauce	85	豆油	taw²²ju³⁵	313
1087	Hefei	soja sauce	85	酱油	ʨjɑ̃⁵³jɯ⁵⁵	310
1088	Jinan	soja sauce	85	酱油	ʨjaŋ²¹jowiou⁴²	310
1089	Jinan	soja sauce	85	青酱	ʨʰiŋ²¹³ʨjaŋ²¹	311
1090	Hangzhou	soja sauce	85	酱油	ʨjɑŋ⁴⁴⁵ɦjø²¹³	310
1091	Guangzhou	soja sauce	85	豉油	si²²jɐw²¹	309
1092	Guangzhou	soja sauce	85	抽油	ʦʰɐw³⁵jɐw²¹	313
1093	Nanchang	soja sauce	85	酱油	ʨjɔŋ⁴⁵ju⁴⁵	310
1094	Chengdu	soja sauce	85	酱油	ʨjaŋ¹³jəwiəu³¹	310
1095	Chengdu	soja sauce	85	豆油	təw¹³jəwiəu³¹	313
1096	Taiyuan	soja sauce	85	酱油	ʨjɒ̃⁴⁵jəwiəu¹¹	310
1097	Shexian	soja sauce	85	酱油	ʦja³²⁴ju⁴⁴	310
1098	Beijing	soja sauce	85	酱油	ʨjɑŋ⁵¹jowiou³⁵	310
1099	Kunming	soja sauce	85	清酱	ʨʰĩ⁴⁴ʨjᴀ̃²¹²	311
1100	Kunming	soja sauce	85	酱油	ʨjᴀ̃²¹²jəwiəu³¹	310
1101	Shanghai	soja sauce	85	酱油	ʨjã⁵³ɦjɤ¹³	310
# 
1102	Meixian	salt	86	盐	jam¹¹	314
1103	Changsha	salt	86	盐	jẽ¹³	314
1104	Guixian	salt	86	盐巴	jan²¹pa⁵⁵	314
1105	Xiamen	salt	86	盐	jam³⁵	314
1106	Hefei	salt	86	盐	jɪ̃⁵⁵	314
1107	Jinan	salt	86	盐	jã⁴²	314
1108	Jinan	salt	86	咸盐	ɕjã⁴²jã⁴²	316
1109	Hangzhou	salt	86	盐	ɦjᴇ̃²¹³	315
1110	Guangzhou	salt	86	盐	jim²¹	314
1111	Nanchang	salt	86	盐	jɛn⁴⁵	314
1112	Chengdu	salt	86	盐	jan³¹	314
1113	Chengdu	salt	86	盐巴	jan³¹pa⁵⁵	314
1114	Taiyuan	salt	86	咸盐	ɕje¹¹je¹¹	316
1115	Taiyuan	salt	86	细盐	ɕi⁴⁵je¹¹	316
1116	Taiyuan	salt	86	粗盐	ʦʰu¹¹je¹¹	318
1117	Taiyuan	salt	86	大海盐	ta⁴⁵xaj⁵³je¹¹	319
1118	Shexian	salt	86	咸盐	xɛ⁴⁴je⁴⁴	316
1119	Shexian	salt	86	海沙	xɛ³⁵sa³¹	317
1120	Beijing	salt	86	盐	jan³⁵	314
1121	Kunming	salt	86	盐巴	jɛ̃³¹pᴀ⁴⁴	314
1122	Shanghai	salt	86	盐	ɦi¹³	315
# 
1123	Meixian	chopsticks	87	筷儿	kʰwajuai⁵³je	320
1124	Changsha	chopsticks	87	筷子	kʰwajuai⁵⁵ʦɿ	320
1125	Guixian	chopsticks	87	筷子	kʰwajuai²¹³ʦɿ⁴²	320
1126	Xiamen	chopsticks	87	箸	ti²²	322
1127	Hefei	chopsticks	87	筷子	kʰwᴇ⁵³ʦə	320
1128	Jinan	chopsticks	87	筷子	kʰwɛ²¹ʦɿ	320
1129	Hangzhou	chopsticks	87	筷儿	kʰwᴇ⁴⁴⁵əl²¹³	320
1130	Guangzhou	chopsticks	87	筷子	faj³³ʦi³⁵	321
1131	Nanchang	chopsticks	87	筷子	kʰwajuai²¹³ʦɿ⁰⁴	320
1132	Chengdu	chopsticks	87	筷子	kʰwajuai¹³ʦɿ⁵³	320
1133	Taiyuan	chopsticks	87	筷子	kʰwajuai⁴⁵ʦəʔ	320
