# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
751	Guixian	forefinger	57	指头	ʦɿ⁴²tʰəw²¹	280
752	Guixian	forefinger	57	手指头	səw⁴²ʦɿ⁴²tʰəw²¹	278
753	Xiamen	forefinger	57	手掌头仔	ʦʰju⁵³ʦŋ̍⁵³tʰaw³⁵a	279
754	Xiamen	forefinger	57	手指	ʦʰju⁵³ʦãj⁵³	279
755	Hefei	forefinger	57	拇爪头	mu²⁴t͡ʂɔ²⁴tʰɯ⁵⁵	281
756	Jinan	forefinger	57	手指头	ʂow⁵⁵t͡ʂʅ²¹³tʰow	278
757	Hangzhou	forefinger	57	手指头	sej⁵³ʦɿ⁵³dej²¹³	282
758	Guangzhou	forefinger	57	手指头	sɐw³⁵ʦi³⁵tʰɐw²¹	278
759	Nanchang	forefinger	57	指头子	ʦɨʔ⁵tʰɛw⁰²ʦɿ⁰²	283
760	Chengdu	forefinger	57	手指	səw⁵³ʦɿ	278
761	Chengdu	forefinger	57	指头儿	ʦɿ⁵³tʰər³¹	280
762	Chengdu	forefinger	57	手指指	səw⁵³ʦɿ⁵³ʦɿ	278
763	Taiyuan	forefinger	57	手指头	səw⁵³ʦəʔ²tʰəw¹¹	278
764	Shexian	forefinger	57	手美头	ɕju³⁵me³⁵tʰju⁴⁴	282
765	Beijing	forefinger	57	手指头	ʂow²¹⁴t͡ʂʅ²¹⁴tʰow⁴	278
766	Kunming	forefinger	57	手指头	ʂəw⁵³t͡ʂʅ³¹tʰəw³¹	278
767	Shanghai	forefinger	57	手指头	sɤ³⁵ʦɿ³⁵dɤ¹³	277
768	Shanghai	forefinger	57	手节头	sɤ³⁵ʨjɪʔ⁵dɤ¹³	277
# 
769	Meixian	fingernail	58	手指甲	su³¹ʦɿ³¹kap¹	284
770	Changsha	fingernail	58	指甲子	t͡ʂʅ²⁴ka²⁴ʦɿ	285
771	Guixian	fingernail	58	指甲	ʦɿ⁴²ʨja²¹	285
772	Xiamen	fingernail	58	掌甲	ʦŋ̍⁵³kaʔ³²	287
773	Hefei	fingernail	58	指甲盖	t͡ʂəʔ⁵ʨjɐʔ⁵kᴇ⁵³	288
774	Jinan	fingernail	58	指甲盖儿	t͡ʂʅ²¹³ʨjakɛr²¹	285
775	Guangzhou	fingernail	58	膝头	sɐt⁵tʰɐw²¹	286
776	Nanchang	fingernail	58	指甲子	ʦʔ⁵kaʔ⁰²ʦɿ⁰²	288
777	Chengdu	fingernail	58	指甲	ʦɿ⁵³ʨja³¹	285
778	Taiyuan	fingernail	58	指甲	ʦəʔ²ʨjaʔ²	288
779	Shexian	fingernail	58	手指甲	ɕju³⁵ʦɿ³⁵kaʔ²¹	289
780	Beijing	fingernail	58	指甲	t͡ʂʅ⁵⁵ʨja²	285
781	Kunming	fingernail	58	指甲	t͡ʂʅ³¹ʨjᴀ³¹	285
782	Shanghai	fingernail	58	手节掐	sɤ³⁵ʨjɪʔ⁵kʰaʔ⁵	284
783	Shanghai	fingernail	58	手指掐	sɤ³⁵ʦɿ³⁵kʰaʔ⁵	284
# 
784	Meixian	knee	59	膝头项	ʦʰit¹tʰew¹¹hoŋ⁵³	290
785	Changsha	knee	59	膝头骨	si²⁴təwku²⁴	294
786	Changsha	knee	59	髂膝骨	kʰə²⁴si²⁴ku²⁴	292
787	Guixian	knee	59	克膝头	kʰɛ²¹ɕi⁵⁵tʰəw²¹	292
788	Xiamen	knee	59	骹头趺	kʰa⁵⁵tʰaw³⁵u⁵⁵	292
789	Hefei	knee	59	磕膝头	kʰɐʔ⁵ʨʰjəʔ⁵tʰɯ⁵⁵	293
790	Jinan	knee	59	波勒盖	pə²¹³lə²¹³kɛr²¹	291
791	Jinan	knee	59	波拉盖	pə²¹³la²¹³kɛr	291
792	Jinan	knee	59	胳拉瓣儿	kə²¹³la²¹³pɛr²¹	292
793	Hangzhou	knee	59	膝髁头	ɕjəʔ⁵kʰo³³dej²¹³	295
794	Nanchang	knee	59	克膝头子	kʰjɛʔ⁵ɕiʔ⁵tʰɛw²⁴ʦɿ⁰⁴	296
795	Chengdu	knee	59	磕膝头儿	kʰe³¹ɕi³¹tʰər³¹	292
796	Taiyuan	knee	59	圪地跪	kəʔ⁵⁴ti⁴⁵kʰwejuei¹¹	293
797	Taiyuan	knee	59	圪膝盖	kəʔ⁵⁴ʨʰjəʔ²kaj⁴⁵	293
798	Shexian	knee	59	脚膝头	ʨja²¹si²¹tʰju⁴⁴	296
799	Beijing	knee	59	波棱盖儿	po⁵⁵ləŋ²kar⁵¹	291
800	Kunming	knee	59	磕膝头	kʰə³¹ɕi³¹tʰəw³¹	292
801	Shanghai	knee	59	脚馒头	ʨjaʔ⁵mø¹³dɤ¹³	296
802	Shanghai	knee	59	膝盖	ɕjɪʔ⁵ke³⁵	295
# 
803	Meixian	leg	60	脚项	kjok¹hoŋ⁵³	297
804	Changsha	leg	60	腿把子	tʰej⁴¹pa⁵⁵ʦɿ	303
805	Guixian	leg	60	罢腿	pa²¹³tʰwejuei⁴²	301
806	Xiamen	leg	60	骹腿	kʰa⁵⁵tʰwi⁵³	300
807	Xiamen	leg	60	腿	tʰwi⁵³	298
808	Hefei	leg	60	腿	tʰe²⁴	302
809	Jinan	leg	60	腿	tʰwejuei⁵⁵	298
810	Hangzhou	leg	60	脚膀	ʨjɑʔ⁵pʰɑŋ⁵³	297
811	Guangzhou	leg	60	脚	kœk³	299
812	Guangzhou	leg	60	大髀	taj²²pej³⁵	303
813	Nanchang	leg	60	脚	ʨjɔʔ⁵	297
814	Chengdu	leg	60	腿	tʰwejuei	298
815	Chengdu	leg	60	腿腿儿	tʰwejuei⁵³tʰwər⁵³	298
816	Chengdu	leg	60	腿杆	tʰwejuei⁵³kan⁵³	298
817	Taiyuan	leg	60	腿	tʰwejuei⁵³	298
818	Shexian	leg	60	腿杆	ʨja²¹kwɛ³⁵	297
819	Shexian	leg	60	大腿	tʰo²²tʰɛ³⁵	302
820	Beijing	leg	60	腿	tʰwejuei²¹⁴	298
821	Kunming	leg	60	腿肚包	tʰwejuei⁵³tu²¹²pɔ⁴⁴	298
822	Kunming	leg	60	脚杆儿	ʨjo³¹kə³¹	297
823	Shanghai	leg	60	脚膀	ʨjaʔ⁵pʰɑ̃³⁵	297
# 
824	Meixian	father	61	阿爸	a⁴⁴pa⁴⁴	304
825	Meixian	father	61	爷儿	ja¹¹e	310
826	Changsha	father	61	爹爹	tje³³tje	305
827	Changsha	father	61	爷爷	ja¹³ja	310
828	Changsha	father	61	爷老倌	ja¹³law⁴¹kõ³³	310
829	Guixian	father	61	爸爸	pa²¹pa	306
830	Guixian	father	61	爹	tjɛ⁵⁵	305
831	Guixian	father	61	老者	la⁴²ʦej⁴²	313
832	Xiamen	father	61	老爸	law²²pe²²	307
833	Xiamen	father	61	父亲	hu²²ʦʰin⁵⁵	311
834	Xiamen	father	61	阿爸	a⁵⁵pa²²	304
835	Hefei	father	61	伯伯	pɐʔ⁵pɐʔ⁵	308
836	Jinan	father	61	爹	tjə²¹³	305
837	Jinan	father	61	爸爸	pa²¹pa	306
838	Jinan	father	61	大大	ta⁴²ta	314
839	Hangzhou	father	61	爸爸	pɑ³³pɑ³³	306
840	Guangzhou	father	61	爸爸	pa²¹pa⁵⁵	306
841	Guangzhou	father	61	老豆	low²³tɐw²²	307
842	Nanchang	father	61	爸	pɑʔ⁵	308
843	Nanchang	father	61	爸爸新	pɑʔ⁵pɑʔ⁰²	308
844	Nanchang	father	61	爷称述	jɑ⁴⁵	310
845	Chengdu	father	61	爸	pa³¹	306
846	Chengdu	father	61	爸爸	pa³¹pa	306
847	Chengdu	father	61	老爸子	naw⁵³pa³¹ʦɿ⁵³	312
848	Chengdu	father	61	爹	tje⁵⁵	305
849	Chengdu	father	61	老爷子	naw⁵³je³¹ʦɿ⁵³	312
850	Taiyuan	father	61	老子	law⁵³ʦəʔ	307
851	Taiyuan	father	61	爸	pa⁴⁵	306
852	Shexian	father	61	相	sja³²⁴	309
853	Shexian	father	61	爷	je⁴⁴	310
854	Beijing	father	61	爹	tjɛ⁵⁵	305
855	Beijing	father	61	爸	pa⁵¹	306
856	Beijing	father	61	老爷子	lɑw²¹⁴jɛ³⁵ʦɿ³	307
857	Kunming	father	61	爹	tjɛ⁴⁴	305
858	Shanghai	father	61	爹爹	tja⁵³tja⁵³	305
859	Shanghai	father	61	阿伯	aʔ⁵paʔ⁵	311
860	Shanghai	father	61	爷	ɦja¹³	315
# 
861	Meixian	mother	62	阿姆	a⁴⁴me⁴⁴	316
862	Changsha	mother	62	妈妈	ma⁵⁵ma	318
863	Changsha	mother	62	娘	ȵjan¹³	317
864	Changsha	mother	62	娘老子	ȵjan¹³law⁴¹ʦɿ	317
865	Guixian	mother	62	妈	ma⁵⁵	318
866	Guixian	mother	62	老妈	la⁴²ma⁵⁵	321
867	Xiamen	mother	62	老母	law²²bu⁵³	319
868	Xiamen	mother	62	妈妈	ma⁵⁵ma⁵⁵	318
869	Hefei	mother	62	妈爷	ma²¹i⁵⁵	318
870	Jinan	mother	62	娘	ȵjaŋ⁴²	317
871	Hangzhou	mother	62	妈妈	mɑ³³mɑ³³	318
872	Guangzhou	mother	62	妈妈	ma²¹ma⁵⁵	318
873	Guangzhou	mother	62	老母	low²³mow²³	319
874	Nanchang	mother	62	姆妈	m̩⁴²mɑ⁰²	318
875	Nanchang	mother	62	娘称述	ȵjɔŋ⁴⁵	317
876	Chengdu	mother	62	妈	ma	320
877	Chengdu	mother	62	娘	ȵjaŋ	317
878	Chengdu	mother	62	老娘儿	naw⁵³ȵjər³¹	322
879	Taiyuan	mother	62	妈	ma¹¹	318
880	Shexian	mother	62	姆妈	m̩³⁵ma³¹	318
881	Shexian	mother	62	姆	m̩³⁵	318
882	Shexian	mother	62	阿姨	a³¹i⁴⁴	323
883	Beijing	mother	62	娘	njɑŋ³⁵	317
884	Beijing	mother	62	妈	ma⁵⁵	318
885	Kunming	mother	62	妈	mᴀ⁴⁴	318
886	Kunming	mother	62	嫫	mo⁴⁴	318
887	Shanghai	mother	62	姆妈	m̩⁵³ma¹³	318
888	Shanghai	mother	62	娘	ȵjã¹³	317
# 
889	Meixian	husband	73	老公	law³¹kuŋ⁴⁴	324
890	Changsha	husband	73	男人	lan¹³ʐən¹³	328
891	Changsha	husband	73	老倌子	law⁴¹kõ³³ʦɿ	324
892	Changsha	husband	73	爱人	ŋaj⁵⁵ʐən¹³	338
893	Guixian	husband	73	男人	lan²¹zen²¹	328
894	Guixian	husband	73	汉子	xan²¹³ʦɿ⁴²	335
895	Guixian	husband	73	老公	la⁴²koŋ⁵⁵	330
896	Guixian	husband	73	门前人	men²¹ʨʰjan⁵⁵zen²¹	340
897	Xiamen	husband	73	翁	aŋ	326
898	Xiamen	husband	73	丈夫	tjɔŋ²²hu⁵⁵	334
899	Hefei	husband	73	老的们	lɔ²⁴tjəʔmən	330
900	Jinan	husband	73	男人	nã⁴²ʐẽ	329
901	Jinan	husband	73	男的	nã⁴²ti	329
902	Jinan	husband	73	女婿	ȵy⁵⁵ɕy	329
903	Jinan	husband	73	对象	twejuei²¹ɕjaŋ²¹	341
904	Hangzhou	husband	73	老公	lɔ⁵³koŋ³³	330
905	Hangzhou	husband	73	男人	nᴇ̃²¹³zen²¹³	329
906	Hangzhou	husband	73	爱人	ʔᴇ⁴⁴⁵zen²¹³	339
907	Guangzhou	husband	73	老公	low²³koŋ⁵⁵	324
908	Nanchang	husband	73	老公	lɑw²¹³kuŋ⁰⁴	324
909	Chengdu	husband	73	老公	naw⁵³koŋ⁵⁵	327
910	Chengdu	husband	73	当家的	taŋ⁵⁵ʨja⁵⁵ni⁵⁵	333
911	Chengdu	husband	73	男人	nan³¹zən³¹	325
912	Taiyuan	husband	73	当家的	tɒ̃¹¹ʨja¹¹təʔ	331
913	Taiyuan	husband	73	老汉	law⁵³xæ̃⁴⁵	324
914	Shexian	husband	73	老公	lɔ³⁵kwʌ̃	330
915	Shexian	husband	73	官客	kwɛ³¹kʰɛʔ	336
916	Shexian	husband	73	男人	lɛ⁴⁴jʌ̃⁴⁴	330
917	Shexian	husband	73	家里	ka³¹li³⁵	342
918	Beijing	husband	73	男人	nan³⁵ʐən³	325
919	Beijing	husband	73	当家的	tɑŋ⁵⁵ʨja⁵⁵tə²	333
920	Beijing	husband	73	爷们儿	jɛ³⁵mər³	337
921	Kunming	husband	73	男人	nᴀ̃³¹ʐə̃³¹	329
922	Kunming	husband	73	老倌儿	lɔ⁵³kwə⁴⁴	330
923	Kunming	husband	73	男呢	nᴀ̃³¹nə⁴⁴	329
924	Shanghai	husband	73	爱人	e³⁵ȵiŋ¹³	332
925	Shanghai	husband	73	男人	nø¹³ȵiŋ¹³	329
926	Shanghai	husband	73	老公	lɔ¹³koŋ⁵³	330
# 
927	Meixian	wife	74	老婆	law³¹pʰo¹¹	343
928	Changsha	wife	74	堂客	tan¹³kʰə²⁴	348
929	Changsha	wife	74	婆婆子	po¹³po¹³ʦɿ	345
930	Changsha	wife	74	爱人	ŋaj⁵⁵ʐən¹³	354
931	Guixian	wife	74	女的	li⁴²lɛ⁵⁵	347
932	Guixian	wife	74	女人	li⁴²zen²¹	347
933	Guixian	wife	74	婆娘	pʰo²¹ljaŋ⁵⁵	345
934	Xiamen	wife	74	某	bɔ⁵³	345
935	Xiamen	wife	74	厝里人	ʦʰu²¹laj²²laŋ³⁵	350
936	Hefei	wife	74	奶奶们	lᴇ²⁴lᴇmən	347
937	Jinan	wife	74	老婆	lɔ⁵⁵pʰə	347
938	Jinan	wife	74	女的	ȵy⁵⁵ti	351
939	Jinan	wife	74	家里的	ʨja²¹³liti	353
940	Jinan	wife	74	媳妇	ɕi²¹³fu	344
941	Jinan	wife	74	对象	twejuei²¹ɕjaŋ²¹	357
942	Hangzhou	wife	74	老婆	lɔ⁵³bo²¹³	347
943	Hangzhou	wife	74	爱人	ʔᴇ⁴⁴⁵zen²¹³	352
944	Hangzhou	wife	74	屋里	ʔoʔ⁵li⁵³	355
945	Guangzhou	wife	74	老婆	low²³pʰɔ²¹	343
946	Nanchang	wife	74	老婆	lɑw²¹³pʰo⁰⁴	343
947	Chengdu	wife	74	老婆	naw⁵³pʰo³¹	346
948	Chengdu	wife	74	婆娘	pʰo³¹ȵjaŋ³¹	345
949	Chengdu	wife	74	女人	ȵy⁵³zən³¹	351
950	Taiyuan	wife	74	老婆	law⁵³pʰɤ¹¹	343
951	Shexian	wife	74	老婆	lɔ³⁵pʰo⁴⁴	347
952	Shexian	wife	74	老妪	lɔ³⁵y²²	347
953	Shexian	wife	74	堂家	tʰa⁴⁴ka³¹	356
954	Shexian	wife	74	女人	ny³⁵jʌ̃⁴⁴	351
955	Shexian	wife	74	家里	ka³¹li³⁵	350
956	Beijing	wife	74	媳妇儿	ɕi³⁵fər³	344
957	Beijing	wife	74	老婆子	lɑw²¹⁴pʰo³⁵ʦɿ	343
958	Kunming	wife	74	婆娘	pʰo³¹njᴀ̃³¹	345
959	Kunming	wife	74	老婆	lɔ⁵³pʰo³¹	347
960	Kunming	wife	74	媳妇	ɕi³¹fu²¹²	344
961	Kunming	wife	74	女人	ni⁵³ʐə̃³¹	351
962	Kunming	wife	74	女呢	ni⁵³nə⁴⁴	351
963	Kunming	wife	74	家首呢	ʨjᴀ⁴⁴ʂəw⁵³nə⁴⁴	353
964	Shanghai	wife	74	爱人	e³⁵ȵiŋ¹³	349
965	Shanghai	wife	74	老婆	lɔ²³bu¹³	347
966	Shanghai	wife	74	女人	ȵy¹³ȵiŋ¹³	351
# 
967	Meixian	son	75	赖儿	laj⁵³je	358
968	Changsha	son	75	崽	ʦaj⁴¹	360
969	Guixian	son	75	儿子	ɚ²¹ʦɿ⁴²	361
970	Guixian	son	75	男娃娃	lan²¹wa²¹wa⁵⁵	365
971	Xiamen	son	75	囝	kjã⁵³	360
972	Xiamen	son	75	后生	haw²²sĩ⁵⁵	364
973	Hefei	son	75	儿子	a⁵⁵ʦə	361
974	Jinan	son	75	儿	ər⁴²	359
975	Jinan	son	75	小子	ɕjɔ⁵⁵ʦɿ	362
976	Hangzhou	son	75	儿子	əl²¹³ʦɿ⁵³	359
977	Guangzhou	son	75	仔	ʦɐj³⁵	360
978	Nanchang	son	75	崽	ʦaj²¹³	360
979	Chengdu	son	75	儿	ər³¹	359
980	Taiyuan	son	75	小子	ɕjawiau⁵³ʦəʔ	362
981	Taiyuan	son	75	儿子	ər¹¹ʦəʔ	359
982	Shexian	son	75	儿子	ɛ⁴⁴ʦɿ³⁵	361
983	Beijing	son	75	儿子	ər³⁵ʦɿ³	359
984	Kunming	son	75	儿子	ə³¹ʦɿ⁵³	361
985	Shanghai	son	75	儿子	ȵi¹³ʦɿ³⁵	363
# 
986	Meixian	daughter	76	妹仔	moj⁵⁵e³¹	366
987	Changsha	daughter	76	女	ȵy⁴¹	370
988	Guixian	daughter	76	姑娘	ku⁵⁵ljaŋ⁵⁵	369
989	Guixian	daughter	76	姑奶	ku⁵⁵laj²¹	369
990	Guixian	daughter	76	女娃娃	li⁴²wa²¹wa⁵⁵	373
991	Guixian	daughter	76	女娃儿	li⁴²wa²¹ɚ⁵⁵	373
992	Xiamen	daughter	76	查某囝	ʦa³⁵bɔ⁵³kjã⁵³	369
993	Hefei	daughter	76	丫头	ja²¹tʰɯ	372
994	Jinan	daughter	76	闺女	kwejuei²¹³ȵy	367
995	Guangzhou	daughter	76	女	nøɥ²³	368
996	Nanchang	daughter	76	女	ȵy²¹³	370
997	Chengdu	daughter	76	女娃子	ȵy⁵³wa³¹ʦɿ	370
998	Chengdu	daughter	76	姑娘家	ku⁵⁵ȵjaŋ³¹ʨja⁵⁵	369
999	Taiyuan	daughter	76	闺女	kwejuei¹¹ny⁵³	367
1000	Taiyuan	daughter	76	姑娘	ku¹¹njɒ̃¹¹	369
1001	Shexian	daughter	76	女	ny³⁵	370
1002	Beijing	daughter	76	闺女	kwejuei⁵⁵ny²	367
1003	Beijing	daughter	76	女儿	ny²¹⁴ər⁴	370
1004	Kunming	daughter	76	囡	nwə³¹	371
1005	Shanghai	daughter	76	囡五	nø¹³ŋ̍¹³	370
# 
1006	Meixian	breakfast	77	食朝	sət⁵ʦaw⁴⁴	374
1007	Changsha	breakfast	77	早饭	ʦaw⁴¹fan¹¹	375
1008	Guixian	breakfast	77	过早	ko²¹³ʦa⁴²	376
1009	Guixian	breakfast	77	早餐	ʦa⁴²ʦʰan⁵⁵	376
1010	Guixian	breakfast	77	早饭	ʦa⁴²fan²¹³	376
1011	Xiamen	breakfast	77	早起顿	ʦa⁵³kʰi⁵³tŋ̍	376
1012	Xiamen	breakfast	77	早餐	ʦa⁵³ʦʰan⁵⁵	376
1013	Hefei	breakfast	77	早饭	ʦɔ²⁴fæ̃⁵³	376
1014	Jinan	breakfast	77	早饭	ʦɔ⁵⁵fã²¹	376
1015	Jinan	breakfast	77	早点	ʦɔ⁵⁵tjã⁵⁵	376
1016	Hangzhou	breakfast	77	早饭	ʦɔ⁵³vᴇ̃¹³	376
1017	Guangzhou	breakfast	77	早餐	ʦow³⁵ʦʰan⁵⁵	375
1018	Nanchang	breakfast	77	早饭	ʦɑw²¹³fan²¹	375
1019	Chengdu	breakfast	77	早饭	ʦaw⁵³fan¹³	375
1020	Taiyuan	breakfast	77	早清饭	ʦaw⁵³ʨʰjəŋ¹¹fæ̃⁴⁵	375
1021	Shexian	breakfast	77	早饭	ʦɔ³⁵fɛ	376
1022	Shexian	breakfast	77	吃粥	ʨʰi²¹ʦuʔ²¹	376
1023	Beijing	breakfast	77	早上饭	ʦɑw²¹⁴ʂɑŋ⁴fan	375
1024	Beijing	breakfast	77	早点	ʦɑw²¹⁴tjan²¹⁴	375
1025	Kunming	breakfast	77	早点	ʦɔ⁵³tjɛ̃⁵³	376
1026	Shanghai	breakfast	77	早饭	ʦɔ³⁵ve¹³	376
# 
1027	Meixian	lunch	78	食昼	sət⁵ʦu⁵³	377
1028	Changsha	lunch	78	中饭	t͡ʂoŋ³³fan¹¹	382
1029	Guixian	lunch	78	中午饭	ʦoŋ⁵⁵u⁴²fan²¹³	382
1030	Xiamen	lunch	78	下昼顿	e²²taw²¹tŋ̍	380
1031	Xiamen	lunch	78	午餐	ŋɔ⁵³ʦʰan⁵⁵	379
1032	Hefei	lunch	78	中饭	t͡ʂəŋ²¹fæ̃⁵³	382
1033	Jinan	lunch	78	晌午饭	ʂaŋ⁵⁵ufã²¹	378
1034	Hangzhou	lunch	78	中饭	ʦoŋ³³vᴇ̃¹³	382
1035	Guangzhou	lunch	78	午餐	ŋ̍²³ʦʰan⁵⁵	379
1036	Guangzhou	lunch	78	中午饭	ʦoŋ⁵³ŋ̍²³fan²²	382
1037	Nanchang	lunch	78	中饭	ʦuŋ⁴²fan²¹	382
1038	Nanchang	lunch	78	昼饭	ʨju⁴⁵fan²¹	385
1039	Chengdu	lunch	78	午饭	u⁵³fan¹³	381
1040	Taiyuan	lunch	78	晌午饭	sɒ̃⁵³vu⁵³fæ̃⁴⁵	384
1041	Shexian	lunch	78	中饭	ʦʌ̃³¹fɛ²²	383
1042	Beijing	lunch	78	晌午饭	ʂɑŋ²¹⁴u³fan⁵¹	378
1043	Kunming	lunch	78	早饭	ʦɔ⁵³fᴀ̃²¹²	383
1044	Shanghai	lunch	78	中饭	ʦoŋ⁵³ve¹³	382
# 
1045	Meixian	supper	79	食夜	sət⁵ja⁵³	386
1046	Changsha	supper	79	夜饭	ja¹¹fan¹¹	391
1047	Guixian	supper	79	晚饭	wan⁴²fan²¹³	387
1048	Xiamen	supper	79	下昏顿	e²²hŋ⁵⁵tŋ̍	389
1049	Xiamen	supper	79	晚餐	bwan⁵³ʦʰan⁵⁵	395
1050	Hefei	supper	79	晚饭	wæ̃²⁴fæ̃⁵³	390
1051	Jinan	supper	79	晚饭	vã⁵⁵fã²¹	390
1052	Hangzhou	supper	79	夜饭	ɦi¹³vᴇ̃¹³	392
1053	Guangzhou	supper	79	晚餐	man²³ʦʰan⁵⁵	388
1054	Guangzhou	supper	79	晚饭	man²³fan²²	388
1055	Nanchang	supper	79	夜饭	jɑ²¹fan²¹	391
1056	Chengdu	supper	79	晚饭	wan⁵³fan¹³	387
1057	Chengdu	supper	79	夜饭	je¹³fan¹³	391
1058	Taiyuan	supper	79	黑夜饭	xəʔ²je⁴⁵fæ̃⁴⁵	393
1059	Shexian	supper	79	夜饭	ja²²fɛ²²	391
1060	Beijing	supper	79	晚饭	wan²¹⁴fan⁵¹	387
1061	Kunming	supper	79	晚饭	wᴀ̃⁵³fᴀ̃²¹²	390
1062	Shanghai	supper	79	夜饭	ɦja¹³ve¹³	394
# 
1063	Meixian	noodles	80	面	mjen⁵³	396
1064	Changsha	noodles	80	面	mjẽ¹¹	396
1065	Guixian	noodles	80	面	mjan²¹³	396
1066	Guixian	noodles	80	面条	mjan²¹³tʰjaoiao²¹	396
1067	Xiamen	noodles	80	面	mi²²	398
1068	Hefei	noodles	80	面条	mjɪ̃⁵³tʰjɔ⁵⁵	396
1069	Jinan	noodles	80	面条儿	mjã²¹tʰjɔr⁴²	396
1070	Jinan	noodles	80	面	mjã²¹	396
1071	Hangzhou	noodles	80	面	mjᴇ̃¹³	396
1072	Guangzhou	noodles	80	面	min²²	397
1073	Nanchang	noodles	80	面	mjɛn²¹	396
1074	Chengdu	noodles	80	面	mjan¹³	396
1075	Chengdu	noodles	80	面条儿	mjan¹³tʰjər³¹	396
1076	Taiyuan	noodles	80	面	mje⁴⁵	396
1077	Shexian	noodles	80	面	me²²	398
1078	Beijing	noodles	80	面条儿	mjan⁵¹tʰjɑwiɑur	396
1079	Beijing	noodles	80	面	mjan⁵¹	396
1080	Kunming	noodles	80	面	mjɛ̃²¹²	396
1081	Shanghai	noodles	80	面	mi¹³	398
1082	Shanghai	noodles	80	切面	ʨʰjɪʔ⁵mi¹³	399
# 
1083	Meixian	soja sauce	85	白味	pʰak⁵mi⁵³	400
1084	Changsha	soja sauce	85	酱油	ʦjan⁵⁵jəwiəu¹³	401
1085	Guixian	soja sauce	85	酱油	ʨjaŋ²¹³jəwiəu²¹	401
1086	Xiamen	soja sauce	85	豆油	taw²²ju³⁵	403
1087	Hefei	soja sauce	85	酱油	ʨjɑ̃⁵³jɯ⁵⁵	401
1088	Jinan	soja sauce	85	酱油	ʨjaŋ²¹jowiou⁴²	401
1089	Jinan	soja sauce	85	青酱	ʨʰiŋ²¹³ʨjaŋ²¹	406
1090	Hangzhou	soja sauce	85	酱油	ʨjɑŋ⁴⁴⁵ɦjø²¹³	401
1091	Guangzhou	soja sauce	85	豉油	si²²jɐw²¹	402
1092	Guangzhou	soja sauce	85	抽油	ʦʰɐw³⁵jɐw²¹	405
1093	Nanchang	soja sauce	85	酱油	ʨjɔŋ⁴⁵ju⁴⁵	401
1094	Chengdu	soja sauce	85	酱油	ʨjaŋ¹³jəwiəu³¹	401
1095	Chengdu	soja sauce	85	豆油	təw¹³jəwiəu³¹	403
1096	Taiyuan	soja sauce	85	酱油	ʨjɒ̃⁴⁵jəwiəu¹¹	401
1097	Shexian	soja sauce	85	酱油	ʦja³²⁴ju⁴⁴	401
1098	Beijing	soja sauce	85	酱油	ʨjɑŋ⁵¹jowiou³⁵	401
1099	Kunming	soja sauce	85	清酱	ʨʰĩ⁴⁴ʨjᴀ̃²¹²	404
1100	Kunming	soja sauce	85	酱油	ʨjᴀ̃²¹²jəwiəu³¹	401
1101	Shanghai	soja sauce	85	酱油	ʨjã⁵³ɦjɤ¹³	401
# 
1102	Meixian	salt	86	盐	jam¹¹	407
1103	Changsha	salt	86	盐	jẽ¹³	409
1104	Guixian	salt	86	盐巴	jan²¹pa⁵⁵	408
1105	Xiamen	salt	86	盐	jam³⁵	407
1106	Hefei	salt	86	盐	jɪ̃⁵⁵	409
1107	Jinan	salt	86	盐	jã⁴²	409
1108	Jinan	salt	86	咸盐	ɕjã⁴²jã⁴²	412
1109	Hangzhou	salt	86	盐	ɦjᴇ̃²¹³	410
1110	Guangzhou	salt	86	盐	jim²¹	407
1111	Nanchang	salt	86	盐	jɛn⁴⁵	408
1112	Chengdu	salt	86	盐	jan³¹	408
1113	Chengdu	salt	86	盐巴	jan³¹pa⁵⁵	408
1114	Taiyuan	salt	86	咸盐	ɕje¹¹je¹¹	412
1115	Taiyuan	salt	86	细盐	ɕi⁴⁵je¹¹	414
1116	Taiyuan	salt	86	粗盐	ʦʰu¹¹je¹¹	411
1117	Taiyuan	salt	86	大海盐	ta⁴⁵xaj⁵³je¹¹	415
1118	Shexian	salt	86	咸盐	xɛ⁴⁴je⁴⁴	411
1119	Shexian	salt	86	海沙	xɛ³⁵sa³¹	411
1120	Beijing	salt	86	盐	jan³⁵	408
1121	Kunming	salt	86	盐巴	jɛ̃³¹pᴀ⁴⁴	409
1122	Shanghai	salt	86	盐	ɦi¹³	413
# 
1123	Meixian	chopsticks	87	筷儿	kʰwajuai⁵³je	416
1124	Changsha	chopsticks	87	筷子	kʰwajuai⁵⁵ʦɿ	416
1125	Guixian	chopsticks	87	筷子	kʰwajuai²¹³ʦɿ⁴²	416
1126	Xiamen	chopsticks	87	箸	ti²²	418
1127	Hefei	chopsticks	87	筷子	kʰwᴇ⁵³ʦə	416
1128	Jinan	chopsticks	87	筷子	kʰwɛ²¹ʦɿ	416
1129	Hangzhou	chopsticks	87	筷儿	kʰwᴇ⁴⁴⁵əl²¹³	416
1130	Guangzhou	chopsticks	87	筷子	faj³³ʦi³⁵	417
1131	Nanchang	chopsticks	87	筷子	kʰwajuai²¹³ʦɿ⁰⁴	416
1132	Chengdu	chopsticks	87	筷子	kʰwajuai¹³ʦɿ⁵³	416
1133	Taiyuan	chopsticks	87	筷子	kʰwajuai⁴⁵ʦəʔ	416
