# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
2118	Central Amis	rat	102	1359	ʔedo	ʔ e d o
2119	Banoni	rat	102	1347	kiso	k i s o
2120	Singhi	rat	102	1356	birog	b i r o g
2121	Singhi	rat	102	1360	digoŋ	d i g o ŋ
2122	Banggi	rat	102	1346	sihud	s i h u d
# 
2123	Maloh	meat/flesh	103	1364	isiʔ	i s i ʔ
2124	Merina (Malagasy)	meat/flesh	103	1363	héna	h é n a
2125	Thao	meat/flesh	103	1369	bunlhaz	b u n l h a z
2126	Palauan	meat/flesh	103	1365	tecʰ	t e cʰ
2127	Tunjung	meat/flesh	103	1364	usiʔ	u s i ʔ
2128	Bare'e	meat/flesh	103	1363	saŋa	s a ŋ a
2129	Iban	meat/flesh	103	1364	isiʔ	i s i ʔ
2130	Berawan (Long Terawan)	meat/flesh	103	1364	ceh	c e h
2131	Moken	meat/flesh	103	1368	jukut	j u k u t
2132	Hanunoo	meat/flesh	103	1367	tuban	t u b a n
2133	Hanunoo	meat/flesh	103	1367	taguban	t a g u b a n
2134	Tetum	meat/flesh	103	1366	isin	i s i n
2135	Tetum	meat/flesh	103	1366	naʔan	n a ʔ a n
2136	Mailu	meat/flesh	103	1363	anai	a n a i
2137	Tsou	meat/flesh	103	1370	beahci	b e a h c i
2138	Nias	meat/flesh	103	1364	õsi	õ s i
2139	Central Amis	meat/flesh	103	1365	titi	t i t i
2140	Central Amis	meat/flesh	103	1371	heci	h e c i
2141	Chamorro	meat/flesh	103	1366	sensen	s e n s e n
2142	Banoni	meat/flesh	103	1362	koganːa	k o g a nː a
2143	Banoni	meat/flesh	103	1362	vagana	v a g a n a
2144	Singhi	meat/flesh	103	1366	asin	a s i n
2145	Banggi	meat/flesh	103	1361	onsi	o n s i
# 
2146	Maloh	fat/grease	104	1378	inʲak	i nʲ a k
2147	Merina (Malagasy)	fat/grease	104	1379	matavj	m a t a v j
2148	Thao	fat/grease	104	1375	lhimash	l h i m a s h
2149	Palauan	fat/grease	104	1381	laok	l a o k
2150	Tunjung	fat/grease	104	1384	loaʔ	l o a ʔ
2151	Bare'e	fat/grease	104	1374	boko	b o k o
2152	Iban	fat/grease	104	1375	lemak	l e m a k
2153	Iban	fat/grease	104	1372	lenjiŋ	l e n j i ŋ
2154	Berawan (Long Terawan)	fat/grease	104	1375	ləməʔ	l ə m ə ʔ
2155	Moken	fat/grease	104	1373	mənʲaːt	m ə nʲ aː t
2156	Hanunoo	fat/grease	104	1377	tabaʔ	t a b a ʔ
2157	Tetum	fat/grease	104	1382	boran	b o r a n
2158	Tetum	fat/grease	104	1373	mina	m i n a
2159	Mailu	fat/grease	104	1373	mona	m o n a
2160	Tsou	fat/grease	104	1383	hə́sə	h ə́ s ə
2161	Nias	fat/grease	104	1380	fanixa	f a n i x a
2162	Nias	fat/grease	104	1385	tawõ	t a w õ
2163	Central Amis	fat/grease	104	1376	simar	s i m a r
2164	Banoni	fat/grease	104	1373	mariŋi	m a r i ŋ i
2165	Singhi	fat/grease	104	1374	puak	p u a k
2166	Banggi	fat/grease	104	1372	laːna	l aː n a
# 
2167	Maloh	tail	105	1392	iŋko	i ŋ k o
2168	Merina (Malagasy)	tail	105	1393	rambo	r a m b o
2169	Thao	tail	105	1397	wawishwish	w a w i s h w i s h
2170	Palauan	tail	105	1396	kemur	k e m u r
2171	Tunjung	tail	105	1392	iŋkot	i ŋ k o t
2172	Bare'e	tail	105	1388	iku	i k u
2173	Iban	tail	105	1388	ikoʔ	i k o ʔ
2174	Berawan (Long Terawan)	tail	105	1388	iko	i k o
2175	Moken	tail	105	1394	ʔikuːn	ʔ i k uː n
2176	Hanunoo	tail	105	1388	ikug	i k u g
2177	Wuna	tail	105	1399	punda	p u n d a
2178	Tetum	tail	105	1394	ikun	i k u n
2179	Mailu	tail	105	1391	batuna	b a t u n a
2180	Mailu	tail	105	1400	doru	d o r u
2181	Mailu	tail	105	1401	nari	n a r i
2182	Tsou	tail	105	1398	civci	c i v c i
2183	Nias	tail	105	1395	iʔo	i ʔ o
2184	Central Amis	tail	105	1389	wikor	w i k o r
2185	Chamorro	tail	105	1390	dadalak	d a d a l a k
2186	Banoni	tail	105	1387	kokoreka	k o k o r e k a
2187	Singhi	tail	105	1394	kon	k o n
2188	Singhi	tail	105	1388	ukue	u k u e
2189	Banggi	tail	105	1386	ifus	i f u s
# 
2190	Maloh	snake	106	1406	urar	u r a r
2191	Merina (Malagasy)	snake	106	1408	bibilava	b i b i l a v a
2192	Thao	snake	106	1412	qlhuran	q l h u r a n
2193	Palauan	snake	106	1409	becʰéi	b e cʰ é i
2194	Palauan	snake	106	1414	bersoecʰ	b e r s o e cʰ
2195	Tunjung	snake	106	1405	nipaʔ	n i p a ʔ
2196	Bare'e	snake	106	1404	ule	u l e
2197	Iban	snake	106	1406	ular	u l a r
2198	Berawan (Long Terawan)	snake	106	1405	lipəh	l i p ə h
2199	Moken	snake	106	1402	ʔolaːn	ʔ o l aː n
2200	Hanunoo	snake	106	1404	ulaj	u l a j
2201	Wuna	snake	106	1404	gʰule	gʰ u l e
2202	Tetum	snake	106	1411	samea	s a m e a
2203	Mailu	snake	106	1407	mio	m i o
2204	Tsou	snake	106	1413	fkoi	f k o i
2205	Nias	snake	106	1404	ulõ	u l õ
2206	Central Amis	snake	106	1406	uner	u n e r
2207	Banoni	snake	106	1403	koru	k o r u
2208	Singhi	snake	106	1410	dipux	d i p u x
2209	Banggi	snake	106	1402	ulagn	u l a g n
# 
2210	Merina (Malagasy)	worm (earthworm)	107	1415	kankana	k a n k a n a
2211	Palauan	worm (earthworm)	107	1417	cʰulad	cʰ u l a d
2212	Tunjung	worm (earthworm)	107	1421	halaŋ	h a l a ŋ
2213	Bare'e	worm (earthworm)	107	1417	tolodo	t o l o d o
2214	Iban	worm (earthworm)	107	1417	ulat	u l a t
2215	Berawan (Long Terawan)	worm (earthworm)	107	1418	lateh	l a t e h
2216	Moken	worm (earthworm)	107	1421	gəlaŋ	g ə l a ŋ
2217	Hanunoo	worm (earthworm)	107	1418	alukatiʔ	a l u k a t i ʔ
2218	Tetum	worm (earthworm)	107	1424	latːik#rai	l a tː i k # r a i
2219	Mailu	worm (earthworm)	107	1420	minu	m i n u
2220	Mailu	worm (earthworm)	107	1427	nikoi	n i k o i
2221	Tsou	worm (earthworm)	107	1425	polo	p o l o
2222	Nias	worm (earthworm)	107	1422	kelew̃azi	k e l e w̃ a z i
2223	Central Amis	worm (earthworm)	107	1419	atikak	a t i k a k
2224	Central Amis	worm (earthworm)	107	1419	ʔatikak	ʔ a t i k a k
2225	Banoni	worm (earthworm)	107	1416	koropita	k o r o p i t a
2226	Banoni	worm (earthworm)	107	1426	mabo	m a b o
2227	Singhi	worm (earthworm)	107	1423	tomux	t o m u x
2228	Singhi	worm (earthworm)	107	1428	ratuŋ	r a t u ŋ
2229	Banggi	worm (earthworm)	107	1415	liŋguaŋ	l i ŋ g u a ŋ
# 
2230	Maloh	louse	108	1429	kutu	k u t u
2231	Merina (Malagasy)	louse	108	1432	hao	h a o
2232	Thao	louse	108	1429	kucu	k u c u
2233	Palauan	louse	108	1429	kud	k u d
2234	Tunjung	louse	108	1429	kutuʔ	k u t u ʔ
2235	Bare'e	louse	108	1430	tuku	t u k u
2236	Iban	louse	108	1429	kutu	k u t u
2237	Berawan (Long Terawan)	louse	108	1429	kutːoh	k u tː o h
2238	Moken	louse	108	1429	gutoj	g u t o j
2239	Hanunoo	louse	108	1429	kutu	k u t u
2240	Tetum	louse	108	1429	utu	u t u
2241	Mailu	louse	108	1431	tuma	t u m a
2242	Tsou	louse	108	1430	teocu	t e o c u
2243	Nias	louse	108	1429	utu	u t u
2244	Central Amis	louse	108	1429	kuto	k u t o
2245	Central Amis	louse	108	1433	ʔatimla	ʔ a t i m l a
2246	Chamorro	louse	108	1429	hutu	h u t u
2247	Banoni	louse	108	1429	gʰutsu	gʰ u t s u
2248	Singhi	louse	108	1429	gitux	g i t u x
# 
2249	Merina (Malagasy)	mosquito	109	1440	moka	m o k a
2250	Thao	mosquito	109	1438	rikish	r i k i s h
2251	Palauan	mosquito	109	1438	rekas	r e k a s
2252	Palauan	mosquito	109	1444	ilkolk	i l k o l k
2253	Bare'e	mosquito	109	1436	nojo	n o j o
2254	Iban	mosquito	109	1439	nʲamok	nʲ a m o k
2255	Berawan (Long Terawan)	mosquito	109	1437	təla	t ə l a
2256	Moken	mosquito	109	1439	nʲamok	nʲ a m o k
2257	Hanunoo	mosquito	109	1439	namuk	n a m u k
2258	Wuna	mosquito	109	1443	konunu	k o n u n u
2259	Tetum	mosquito	109	1434	ninik	n i n i k
2260	Tetum	mosquito	109	1445	susuk	s u s u k
2261	Mailu	mosquito	109	1439	nemo	n e m o
2262	Tsou	mosquito	109	1440	moeocʉ	m o e o c ʉ
2263	Nias	mosquito	109	1441	di#ːmbõhõ	d i #ː m b õ h õ
2264	Central Amis	mosquito	109	1438	likes	l i k e s
2265	Chamorro	mosquito	109	1439	nʲamu	nʲ a m u
2266	Banoni	mosquito	109	1435	merikono	m e r i k o n o
2267	Singhi	mosquito	109	1442	piruŋaŋ	p i r u ŋ a ŋ
2268	Banggi	mosquito	109	1434	tonok	t o n o k
# 
2269	Palauan	spider	110	1451	bubuu	b u b u u
2270	Bare'e	spider	110	1447	bukaka	b u k a k a
2271	Iban	spider	110	1448	empelawaʔ	e m p e l a w a ʔ
2272	Berawan (Long Terawan)	spider	110	1448	kəlawaʔ	k ə l a w a ʔ
2273	Moken	spider	110	1446	gatoːn	g a t oː n
2274	Hanunoo	spider	110	1448	lawa	l a w a
2275	Wuna	spider	110	1454	kabamba	k a b a m b a
2276	Tetum	spider	110	1453	labadain	l a b a d a i n
2277	Mailu	spider	110	1450	mokoi	m o k o i
2278	Nias	spider	110	1448	kalaw̃a	k a l a w̃ a
2279	Central Amis	spider	110	1449	falalutoŋ	f a l a l u t o ŋ
2280	Banoni	spider	110	1446	kaːdado	k aː d a d o
2281	Singhi	spider	110	1452	toka	t o k a
# 
2282	Maloh	fish	111	1462	lauh	l a u h
2283	Maloh	fish	111	1462	lauk	l a u k
2284	Merina (Malagasy)	fish	111	1463	hazandrano	h a z a n d r a n o
2285	Merina (Malagasy)	fish	111	1469	trondro	t r o n d r o
2286	Merina (Malagasy)	fish	111	1462	laoko	l a o k o
2287	Thao	fish	111	1466	rusaw	r u s a w
2288	Palauan	fish	111	1464	ŋikel	ŋ i k e l
2289	Tunjung	fish	111	1459	mətuʔ	m ə t u ʔ
2290	Bare'e	fish	111	1456	bau	b a u
2291	Iban	fish	111	1460	ikan	i k a n
2292	Berawan (Long Terawan)	fish	111	1457	puta	p u t a
2293	Moken	fish	111	1460	ʔekaːn	ʔ e k aː n
2294	Hanunoo	fish	111	1459	isdaʔ	i s d a ʔ
2295	Wuna	fish	111	1468	kenta	k e n t a
2296	Tetum	fish	111	1465	naʔan	n a ʔ a n
2297	Mailu	fish	111	1461	orebe	o r e b e
2298	Tsou	fish	111	1467	eoskʉ	e o s k ʉ
2299	Central Amis	fish	111	1457	futiŋ	f u t i ŋ
2300	Central Amis	fish	111	1457	futiŋ	f u t i ŋ
2301	Chamorro	fish	111	1458	guihan	g u i h a n
2302	Banoni	fish	111	1456	bosi	b o s i
2303	Singhi	fish	111	1458	kien	k i e n
2304	Banggi	fish	111	1455	sadak	s a d a k
# 
2305	Maloh	rotten	112	1477	bauruk	b a u r u k
2306	Maloh	rotten	112	1477	buruk	b u r u k
2307	Merina (Malagasy)	rotten	112	1479	drodroka	d r o d r o k a
2308	Thao	rotten	112	1482	mubluc	m u b l u c
2309	Palauan	rotten	112	1481	beémecʰ	b e é m e cʰ
2310	Tunjung	rotten	112	1477	buruk	b u r u k
2311	Bare'e	rotten	112	1472	boŋko	b o ŋ k o
2312	Iban	rotten	112	1477	burok	b u r o k
2313	Berawan (Long Terawan)	rotten	112	1473	kuroʔ	k u r o ʔ
2314	Berawan (Long Terawan)	rotten	112	1473	kiŋəh	k i ŋ ə h
2315	Moken	rotten	112	1480	podoːt	p o d oː t
2316	Hanunoo	rotten	112	1476	maʔibas	m a ʔ i b a s
2317	Hanunoo	rotten	112	1477	bujuk	b u j u k
2318	Wuna	rotten	112	1484	noburu	n o b u r u
2319	Tetum	rotten	112	1479	dodok	d o d o k
2320	Mailu	rotten	112	1478	moru	m o r u
2321	Tsou	rotten	112	1483	nakuzo	n a k u z o
2322	Nias	rotten	112	1471	abou	a b o u
2323	Central Amis	rotten	112	1474	mafunar	m a f u n a r
2324	Central Amis	rotten	112	1474	mafuniʔ	m a f u n i ʔ
2325	Chamorro	rotten	112	1475	lamas	l a m a s
2326	Banoni	rotten	112	1471	raːpa	r aː p a
2327	Banoni	rotten	112	1485	kupu	k u p u
2328	Banoni	rotten	112	1472	biko	b i k o
2329	Singhi	rotten	112	1470	madue	m a d u e
2330	Singhi	rotten	112	1470	modam	m o d a m
2331	Banggi	rotten	112	1470	mutaŋ	m u t a ŋ
# 
2332	Maloh	branch	113	1491	dan	d a n
2333	Merina (Malagasy)	branch	113	1488	rahaka	r a h a k a
2334	Thao	branch	113	1486	pana	p a n a
2335	Palauan	branch	113	1492	racʰel	r a cʰ e l
2336	Tunjung	branch	113	1494	raːatn	r aː a t n
2337	Bare'e	branch	113	1488	raʔa	r a ʔ a
2338	Iban	branch	113	1491	dan	d a n
2339	Berawan (Long Terawan)	branch	113	1489	diʔən	d i ʔ ə n
2340	Moken	branch	113	1489	dakaːŋ	d a k aː ŋ
2341	Hanunoo	branch	113	1486	saŋa	s a ŋ a
2342	Wuna	branch	113	1488	ragʰa	r a gʰ a
2343	Tetum	branch	113	1491	watːan	w a tː a n
2344	Mailu	branch	113	1489	daga	d a g a
2345	Mailu	branch	113	1491	dana	d a n a
2346	Tsou	branch	113	1493	éhti	é h t i
2347	Tsou	branch	113	1493	ehtisi	e h t i s i
2348	Nias	branch	113	1489	daha	d a h a
2349	Central Amis	branch	113	1490	capaʔ	c a p a ʔ
2350	Central Amis	branch	113	1490	cipaʔ	c i p a ʔ
2351	Banoni	branch	113	1487	nakona	n a k o n a
2352	Singhi	branch	113	1491	daːn	d aː n
2353	Banggi	branch	113	1486	saŋa	s a ŋ a
# 
2354	Maloh	leaf	114	1495	daun	d a u n
2355	Merina (Malagasy)	leaf	114	1500	ravina	r a v i n a
2356	Thao	leaf	114	1504	filhaq	f i l h a q
2357	Palauan	leaf	114	1503	lːel	lː e l
2358	Tunjung	leaf	114	1506	roun	r o u n
2359	Bare'e	leaf	114	1497	ira	i r a
2360	Iban	leaf	114	1495	daun	d a u n
2361	Berawan (Long Terawan)	leaf	114	1495	dion	d i o n
2362	Moken	leaf	114	1495	daʔon	d a ʔ o n
2363	Hanunoo	leaf	114	1500	labuŋ	l a b u ŋ
2364	Tetum	leaf	114	1495	tahan	t a h a n
2365	Mailu	leaf	114	1501	bega	b e g a
2366	Tsou	leaf	114	1505	hʉŋʉ	h ʉ ŋ ʉ
2367	Nias	leaf	114	1502	bulu	b u l u
2368	Central Amis	leaf	114	1498	papah	p a p a h
2369	Chamorro	leaf	114	1499	hagon	h a g o n
2370	Banoni	leaf	114	1496	nana	n a n a
2371	Singhi	leaf	114	1495	dawun	d a w u n
2372	Banggi	leaf	114	1495	doudn	d o u d n
# 
2373	Maloh	root	115	1512	urat	u r a t
2374	Merina (Malagasy)	root	115	1514	faka	f a k a
2375	Thao	root	115	1511	lhamic	l h a m i c
2376	Palauan	root	115	1516	rais	r a i s
2377	Tunjung	root	115	1518	akar	a k a r
2378	Bare'e	root	115	1509	kale	k a l e
2379	Iban	root	115	1512	urat	u r a t
2380	Berawan (Long Terawan)	root	115	1510	gimauʔ	g i m a u ʔ
2381	Moken	root	115	1515	jakan	j a k a n
2382	Hanunoo	root	115	1511	gamut	g a m u t
2383	Wuna	root	115	1519	paraka	p a r a k a
2384	Tetum	root	115	1517	abut	a b u t
2385	Mailu	root	115	1513	miri	m i r i
2386	Mailu	root	115	1522	tai	t a i
2387	Tsou	root	115	1513	misi	m i s i
2388	Nias	root	115	1509	lali	l a l i
2389	Nias	root	115	1507	w̃aʔa	w̃ a ʔ a
2390	Central Amis	root	115	1511	lamit	l a m i t
2391	Central Amis	root	115	1511	limit	l i m i t
2392	Banoni	root	115	1508	bagarana	b a g a r a n a
2393	Banoni	root	115	1521	vapopokana	v a p o p o k a n a
2394	Singhi	root	115	1512	at	a t
2395	Singhi	root	115	1514	bokah	b o k a h
2396	Banggi	root	115	1507	fahat	f a h a t
2397	Banggi	root	115	1520	braːn	b r aː n
# 
2398	Maloh	flower	116	1524	buŋa	b u ŋ a
2399	Merina (Malagasy)	flower	116	1529	vonj	v o n j
2400	Thao	flower	116	1531	bukaj	b u k a j
2401	Palauan	flower	116	1524	buŋ	b u ŋ
2402	Tunjung	flower	116	1530	uŋan	u ŋ a n
2403	Bare'e	flower	116	1525	sese	s e s e
2404	Iban	flower	116	1524	buŋai	b u ŋ a i
2405	Berawan (Long Terawan)	flower	116	1526	busaʔ	b u s a ʔ
2406	Moken	flower	116	1524	buŋaʔ	b u ŋ a ʔ
2407	Hanunoo	flower	116	1526	busaŋ	b u s a ŋ
2408	Hanunoo	flower	116	1532	ragaw	r a g a w
2409	Wuna	flower	116	1524	vuna	v u n a
2410	Tetum	flower	116	1530	ai#funan	a i # f u n a n
2411	Mailu	flower	116	1528	popori	p o p o r i
2412	Mailu	flower	116	1533	suoro	s u o r o
2413	Tsou	flower	116	1524	bʉvnʉ	b ʉ v n ʉ
2414	Nias	flower	116	1524	buŋa	b u ŋ a
2415	Chamorro	flower	116	1527	cʰinalek	cʰ i n a l e k
2416	Banoni	flower	116	1524	baːbaːna	b aː b aː n a
2417	Banggi	flower	116	1523	budak	b u d a k
# 
2418	Maloh	fruit	117	1534	buaʔ	b u a ʔ
2419	Merina (Malagasy)	fruit	117	1535	voa	v o a
2420	Palauan	fruit	117	1539	rodecʰ	r o d e cʰ
2421	Tunjung	fruit	117	1542	ugan	u g a n
2422	Bare'e	fruit	117	1535	wua	w u a
2423	Iban	fruit	117	1534	buah	b u a h
2424	Berawan (Long Terawan)	fruit	117	1536	luʔoŋ	l u ʔ o ŋ
2425	Moken	fruit	117	1534	buəːk	b u əː k
2426	Hanunoo	fruit	117	1534	burak	b u r a k
2427	Wuna	fruit	117	1543	bake	b a k e
2428	Tetum	fruit	117	1540	ai#fuan	a i # f u a n
2429	Mailu	fruit	117	1538	lora	l o r a
2430	Tsou	fruit	117	1541	beahci	b e a h c i
2431	Nias	fruit	117	1534	bua	b u a
2432	Chamorro	fruit	117	1537	inasahan	i n a s a h a n
2433	Singhi	fruit	117	1534	bua	b u a
2434	Banggi	fruit	117	1534	buak	b u a k
# 
2435	Maloh	grass	118	1549	rimput	r i m p u t
2436	Merina (Malagasy)	grass	118	1550	ahitra	a h i t r a
2437	Thao	grass	118	1554	lhmir	l h m i r
2438	Palauan	grass	118	1552	cʰudel	cʰ u d e l
2439	Tunjung	grass	118	1547	uruʔ	u r u ʔ
2440	Bare'e	grass	118	1546	ewo	e w o
2441	Iban	grass	118	1549	rumput	r u m p u t
2442	Berawan (Long Terawan)	grass	118	1547	uroh	u r o h
2443	Moken	grass	118	1549	lopot	l o p o t
2444	Hanunoo	grass	118	1544	rikut	r i k u t
2445	Hanunoo	grass	118	1544	marikut	m a r i k u t
2446	Wuna	grass	118	1556	karopu	k a r o p u
2447	Tsou	grass	118	1555	sʔosʔo	s ʔ o s ʔ o
2448	Nias	grass	118	1551	duʔu	d u ʔ u
2449	Central Amis	grass	118	1548	reŋus	r e ŋ u s
2450	Central Amis	grass	118	1548	leŋos	l e ŋ o s
2451	Banoni	grass	118	1545	gogorini	g o g o r i n i
2452	Singhi	grass	118	1553	dux	d u x
2453	Banggi	grass	118	1544	rihut	r i h u t
# 
2454	Maloh	earth/soil	119	1557	tanaʔ	t a n a ʔ
2455	Merina (Malagasy)	earth/soil	119	1557	tanj	t a n j
2456	Thao	earth/soil	119	1563	pruq	p r u q
2457	Palauan	earth/soil	119	1561	cʰutem	cʰ u t e m
2458	Tunjung	earth/soil	119	1557	tanaʔ	t a n a ʔ
2459	Bare'e	earth/soil	119	1557	tana	t a n a
2460	Iban	earth/soil	119	1557	tanah	t a n a h
2461	Berawan (Long Terawan)	earth/soil	119	1557	tana	t a n a
2462	Moken	earth/soil	119	1557	tanak	t a n a k
2463	Hanunoo	earth/soil	119	1557	dagaʔ	d a g a ʔ
2464	Wuna	earth/soil	119	1565	wito	w i t o
2465	Tetum	earth/soil	119	1562	rai	r a i
2466	Mailu	earth/soil	119	1560	arima	a r i m a
2467	Tsou	earth/soil	119	1564	céoa	c é o a
2468	Nias	earth/soil	119	1557	tanõ	t a n õ
2469	Central Amis	earth/soil	119	1559	serah	s e r a h
2470	Central Amis	earth/soil	119	1559	sutaʕ	s u t a ʕ
2471	Banoni	earth/soil	119	1558	gomono	g o m o n o
2472	Singhi	earth/soil	119	1557	tanah	t a n a h
2473	Banggi	earth/soil	119	1557	taːnah	t aː n a h
# 
2474	Maloh	stone	120	1567	batu	b a t u
2475	Merina (Malagasy)	stone	120	1567	vato	v a t o
2476	Thao	stone	120	1567	fatu	f a t u
2477	Palauan	stone	120	1567	bad	b a d
2478	Tunjung	stone	120	1567	batuʔ	b a t u ʔ
2479	Bare'e	stone	120	1567	watu	w a t u
2480	Iban	stone	120	1567	batu	b a t u
2481	Berawan (Long Terawan)	stone	120	1567	bitːoh	b i tː o h
2482	Moken	stone	120	1567	batoj	b a t o j
2483	Hanunoo	stone	120	1567	batu	b a t u
2484	Wuna	stone	120	1571	kontu	k o n t u
2485	Tetum	stone	120	1567	fatuk	f a t u k
2486	Mailu	stone	120	1567	budi	b u d i
2487	Mailu	stone	120	1572	gomagomana	g o m a g o m a n a
2488	Mailu	stone	120	1574	nabua	n a b u a
2489	Tsou	stone	120	1570	skuzu	s k u z u
2490	Nias	stone	120	1569	baʔu	b a ʔ u
2491	Nias	stone	120	1573	kara	k a r a
2492	Central Amis	stone	120	1568	fakeluh	f a k e l u h
2493	Central Amis	stone	120	1568	fukeloh	f u k e l o h
2494	Banoni	stone	120	1566	paratsi	p a r a t s i
2495	Singhi	stone	120	1567	batux	b a t u x
2496	Banggi	stone	120	1567	batu	b a t u
# 
2497	Maloh	sand	121	1580	kasik	k a s i k
2498	Thao	sand	121	1579	bunaz	b u n a z
2499	Palauan	sand	121	1582	cʰelecʰol	cʰ e l e cʰ o l
2500	Tunjung	sand	121	1575	pasir	p a s i r
2501	Bare'e	sand	121	1576	bone	b o n e
2502	Iban	sand	121	1575	pasir	p a s i r
2503	Berawan (Long Terawan)	sand	121	1577	raiʔ	r a i ʔ
2504	Moken	sand	121	1581	kənaj	k ə n a j
2505	Hanunoo	sand	121	1579	baras	b a r a s
2506	Wuna	sand	121	1576	bone	b o n e
2507	Tetum	sand	121	1584	rai#henik	r a i # h e n i k
2508	Mailu	sand	121	1576	one	o n e
2509	Tsou	sand	121	1585	fujufuʔu	f u j u f u ʔ u
2510	Nias	sand	121	1576	ene	e n e
2511	Central Amis	sand	121	1578	tafuk	t a f u k
2512	Central Amis	sand	121	1578	tafok	t a f o k
2513	Chamorro	sand	121	1576	unai	u n a i
2514	Banoni	sand	121	1575	pitsi	p i t s i
2515	Singhi	sand	121	1583	sumat	s u m a t
2516	Singhi	sand	121	1575	pasir	p a s i r
# 
2517	Maloh	water	122	1589	danum	d a n u m
2518	Merina (Malagasy)	water	122	1592	rano	r a n o
2519	Thao	water	122	1596	sazum	s a z u m
2520	Palauan	water	122	1594	ralm	r a l m
2521	Palauan	water	122	1599	daob	d a o b
2522	Tunjung	water	122	1589	anum	a n u m
2523	Iban	water	122	1590	aiʔ	a i ʔ
2524	Berawan (Long Terawan)	water	122	1588	pi	p i
2525	Moken	water	122	1593	noʔen	n o ʔ e n
2526	Moken	water	122	1595	wiːn	w iː n
2527	Hanunoo	water	122	1589	danum	d a n u m
2528	Tetum	water	122	1595	we	w e
2529	Mailu	water	122	1591	aʔaʔma	a ʔ a ʔ m a
2530	Mailu	water	122	1598	mami	m a m i
2531	Tsou	water	122	1597	cʰumu	cʰ u m u
2532	Nias	water	122	1592	idanõ	i d a n õ
2533	Central Amis	water	122	1589	nanum	n a n u m
2534	Chamorro	water	122	1589	hanom	h a n o m
2535	Banoni	water	122	1587	koromo	k o r o m o
2536	Singhi	water	122	1588	piːn	p iː n
2537	Banggi	water	122	1586	beig	b e i g
# 
2538	Maloh	to flow	123	1604	aréaŋ	a r é a ŋ
2539	Merina (Malagasy)	to flow	123	1606	mivalana	m i v a l a n a
2540	Thao	to flow	123	1611	maŋqaruz	m a ŋ q a r u z
2541	Palauan	to flow	123	1609	merael	m e r a e l
2542	Bare'e	to flow	123	1601	ili	i l i
2543	Iban	to flow	123	1604	aruŋ	a r u ŋ
2544	Iban	to flow	123	1614	juŋkiŋ	j u ŋ k i ŋ
2545	Berawan (Long Terawan)	to flow	123	1601	julu	j u l u
2546	Moken	to flow	123	1607	ʔakuːn	ʔ a k uː n
2547	Moken	to flow	123	1615	bəjeː	b ə j eː
2548	Hanunoo	to flow	123	1603	lagnas	l a g n a s
2549	Tetum	to flow	123	1601	suli	s u l i
2550	Mailu	to flow	123	1605	aruaru	a r u a r u
2551	Tsou	to flow	123	1612	moheovcu	m o h e o v c u
2552	Nias	to flow	123	1608	mohohou	m o h o h o u
2553	Central Amis	to flow	123	1602	makataj	m a k a t a j
2554	Banoni	to flow	123	1600	sanini	s a n i n i
2555	Banoni	to flow	123	1613	gu	g u
2556	Singhi	to flow	123	1610	siriet	s i r i e t
# 
2557	Maloh	sea	124	1622	roŋ#jawa	r o ŋ # j a w a
2558	Merina (Malagasy)	sea	124	1623	ranomasina	r a n o m a s i n a
2559	Thao	sea	124	1624	wazakan	w a z a k a n
2560	Palauan	sea	124	1625	cʰéi	cʰ é i
2561	Palauan	sea	124	1629	daob	d a o b
2562	Bare'e	sea	124	1618	tasi	t a s i
2563	Iban	sea	124	1616	laut	l a u t
2564	Iban	sea	124	1618	tasik	t a s i k
2565	Berawan (Long Terawan)	sea	124	1619	diliʔ	d i l i ʔ
2566	Moken	sea	124	1624	ʔokiːn	ʔ o k iː n
2567	Hanunoo	sea	124	1616	lawud	l a w u d
2568	Hanunoo	sea	124	1617	dagat	d a g a t
2569	Wuna	sea	124	1618	tehi	t e h i
2570	Tetum	sea	124	1618	tasi	t a s i
2571	Mailu	sea	124	1621	lo	l o
2572	Tsou	sea	124	1626	#tʉpʉ	# t ʉ p ʉ
2573	Nias	sea	124	1618	asi	a s i
2574	Central Amis	sea	124	1620	riar	r i a r
2575	Central Amis	sea	124	1628	lijar	l i j a r
2576	Chamorro	sea	124	1618	tasi	t a s i
2577	Banoni	sea	124	1617	tagisi	t a g i s i
2578	Banoni	sea	124	1627	gutsini	g u t s i n i
2579	Singhi	sea	124	1616	raut	r a u t
2580	Banggi	sea	124	1616	loud	l o u d
# 
2581	Maloh	salt	125	1634	siaʔ	s i a ʔ
2582	Thao	salt	125	1637	qtilha	q t i l h a
2583	Tunjung	salt	125	1634	cehaʔ	c e h a ʔ
2584	Bare'e	salt	125	1632	bure	b u r e
2585	Iban	salt	125	1635	garam	g a r a m
2586	Berawan (Long Terawan)	salt	125	1633	usən	u s ə n
2587	Moken	salt	125	1634	selaʔ	s e l a ʔ
2588	Hanunoo	salt	125	1633	asin	a s i n
2589	Wuna	salt	125	1639	gohia	g o h i a
2590	Tetum	salt	125	1633	masin	m a s i n
2591	Mailu	salt	125	1636	sari	s a r i
2592	Tsou	salt	125	1638	sieu	s i e u
2593	Nias	salt	125	1633	asi	a s i
2594	Central Amis	salt	125	1634	cirah	c i r a h
