# SIN
ID	Languages	Gloss	GlossId	Ortho	IPA	CogID
751	Guixian	forefinger	57	指头	ʦɿ⁴²tʰəw²¹	246
752	Guixian	forefinger	57	手指头	səw⁴²ʦɿ⁴²tʰəw²¹	245
753	Xiamen	forefinger	57	手掌头仔	ʦʰju⁵³ʦŋ̍⁵³tʰaw³⁵a	249
754	Xiamen	forefinger	57	手指	ʦʰju⁵³ʦãj⁵³	250
755	Hefei	forefinger	57	拇爪头	mu²⁴t͡ʂɔ²⁴tʰɯ⁵⁵	247
756	Jinan	forefinger	57	手指头	ʂow⁵⁵t͡ʂʅ²¹³tʰow	245
757	Hangzhou	forefinger	57	手指头	sej⁵³ʦɿ⁵³dej²¹³	245
758	Guangzhou	forefinger	57	手指头	sɐw³⁵ʦi³⁵tʰɐw²¹	245
759	Nanchang	forefinger	57	指头子	ʦɨʔ⁵tʰɛw⁰²ʦɿ⁰²	246
760	Chengdu	forefinger	57	手指	səw⁵³ʦɿ	245
761	Chengdu	forefinger	57	指头儿	ʦɿ⁵³tʰər³¹	246
762	Chengdu	forefinger	57	手指指	səw⁵³ʦɿ⁵³ʦɿ	245
763	Taiyuan	forefinger	57	手指头	səw⁵³ʦəʔ²tʰəw¹¹	245
764	Shexian	forefinger	57	手美头	ɕju³⁵me³⁵tʰju⁴⁴	248
765	Beijing	forefinger	57	手指头	ʂow²¹⁴t͡ʂʅ²¹⁴tʰow⁴	245
766	Kunming	forefinger	57	手指头	ʂəw⁵³t͡ʂʅ³¹tʰəw³¹	245
767	Shanghai	forefinger	57	手指头	sɤ³⁵ʦɿ³⁵dɤ¹³	245
768	Shanghai	forefinger	57	手节头	sɤ³⁵ʨjɪʔ⁵dɤ¹³	245
# 
769	Meixian	fingernail	58	手指甲	su³¹ʦɿ³¹kap¹	254
770	Changsha	fingernail	58	指甲子	t͡ʂʅ²⁴ka²⁴ʦɿ	251
771	Guixian	fingernail	58	指甲	ʦɿ⁴²ʨja²¹	253
772	Xiamen	fingernail	58	掌甲	ʦŋ̍⁵³kaʔ³²	255
773	Hefei	fingernail	58	指甲盖	t͡ʂəʔ⁵ʨjɐʔ⁵kᴇ⁵³	253
774	Jinan	fingernail	58	指甲盖儿	t͡ʂʅ²¹³ʨjakɛr²¹	253
775	Guangzhou	fingernail	58	膝头	sɐt⁵tʰɐw²¹	252
776	Nanchang	fingernail	58	指甲子	ʦʔ⁵kaʔ⁰²ʦɿ⁰²	255
777	Chengdu	fingernail	58	指甲	ʦɿ⁵³ʨja³¹	253
778	Taiyuan	fingernail	58	指甲	ʦəʔ²ʨjaʔ²	253
779	Shexian	fingernail	58	手指甲	ɕju³⁵ʦɿ³⁵kaʔ²¹	254
780	Beijing	fingernail	58	指甲	t͡ʂʅ⁵⁵ʨja²	253
781	Kunming	fingernail	58	指甲	t͡ʂʅ³¹ʨjᴀ³¹	253
782	Shanghai	fingernail	58	手节掐	sɤ³⁵ʨjɪʔ⁵kʰaʔ⁵	254
783	Shanghai	fingernail	58	手指掐	sɤ³⁵ʦɿ³⁵kʰaʔ⁵	254
# 
784	Meixian	knee	59	膝头项	ʦʰit¹tʰew¹¹hoŋ⁵³	261
785	Changsha	knee	59	膝头骨	si²⁴təwku²⁴	257
786	Changsha	knee	59	髂膝骨	kʰə²⁴si²⁴ku²⁴	258
787	Guixian	knee	59	克膝头	kʰɛ²¹ɕi⁵⁵tʰəw²¹	258
788	Xiamen	knee	59	骹头趺	kʰa⁵⁵tʰaw³⁵u⁵⁵	265
789	Hefei	knee	59	磕膝头	kʰɐʔ⁵ʨʰjəʔ⁵tʰɯ⁵⁵	260
790	Jinan	knee	59	波勒盖	pə²¹³lə²¹³kɛr²¹	256
791	Jinan	knee	59	波拉盖	pə²¹³la²¹³kɛr	256
792	Jinan	knee	59	胳拉瓣儿	kə²¹³la²¹³pɛr²¹	266
793	Hangzhou	knee	59	膝髁头	ɕjəʔ⁵kʰo³³dej²¹³	259
794	Nanchang	knee	59	克膝头子	kʰjɛʔ⁵ɕiʔ⁵tʰɛw²⁴ʦɿ⁰⁴	262
795	Chengdu	knee	59	磕膝头儿	kʰe³¹ɕi³¹tʰər³¹	258
796	Taiyuan	knee	59	圪地跪	kəʔ⁵⁴ti⁴⁵kʰwejuei¹¹	264
797	Taiyuan	knee	59	圪膝盖	kəʔ⁵⁴ʨʰjəʔ²kaj⁴⁵	260
798	Shexian	knee	59	脚膝头	ʨja²¹si²¹tʰju⁴⁴	263
799	Beijing	knee	59	波棱盖儿	po⁵⁵ləŋ²kar⁵¹	256
800	Kunming	knee	59	磕膝头	kʰə³¹ɕi³¹tʰəw³¹	258
801	Shanghai	knee	59	脚馒头	ʨjaʔ⁵mø¹³dɤ¹³	259
802	Shanghai	knee	59	膝盖	ɕjɪʔ⁵ke³⁵	259
# 
803	Meixian	leg	60	脚项	kjok¹hoŋ⁵³	272
804	Changsha	leg	60	腿把子	tʰej⁴¹pa⁵⁵ʦɿ	268
805	Guixian	leg	60	罢腿	pa²¹³tʰwejuei⁴²	267
806	Xiamen	leg	60	骹腿	kʰa⁵⁵tʰwi⁵³	274
807	Xiamen	leg	60	腿	tʰwi⁵³	274
808	Hefei	leg	60	腿	tʰe²⁴	271
809	Jinan	leg	60	腿	tʰwejuei⁵⁵	267
810	Hangzhou	leg	60	脚膀	ʨjɑʔ⁵pʰɑŋ⁵³	270
811	Guangzhou	leg	60	脚	kœk³	269
812	Guangzhou	leg	60	大髀	taj²²pej³⁵	268
813	Nanchang	leg	60	脚	ʨjɔʔ⁵	270
814	Chengdu	leg	60	腿	tʰwejuei	267
815	Chengdu	leg	60	腿腿儿	tʰwejuei⁵³tʰwər⁵³	267
816	Chengdu	leg	60	腿杆	tʰwejuei⁵³kan⁵³	267
817	Taiyuan	leg	60	腿	tʰwejuei⁵³	267
818	Shexian	leg	60	腿杆	ʨja²¹kwɛ³⁵	273
819	Shexian	leg	60	大腿	tʰo²²tʰɛ³⁵	275
820	Beijing	leg	60	腿	tʰwejuei²¹⁴	267
821	Kunming	leg	60	腿肚包	tʰwejuei⁵³tu²¹²pɔ⁴⁴	267
822	Kunming	leg	60	脚杆儿	ʨjo³¹kə³¹	273
823	Shanghai	leg	60	脚膀	ʨjaʔ⁵pʰɑ̃³⁵	270
# 
824	Meixian	father	61	阿爸	a⁴⁴pa⁴⁴	277
825	Meixian	father	61	爷儿	ja¹¹e	281
826	Changsha	father	61	爹爹	tje³³tje	276
827	Changsha	father	61	爷爷	ja¹³ja	281
828	Changsha	father	61	爷老倌	ja¹³law⁴¹kõ³³	284
829	Guixian	father	61	爸爸	pa²¹pa	277
830	Guixian	father	61	爹	tjɛ⁵⁵	276
831	Guixian	father	61	老者	la⁴²ʦej⁴²	285
832	Xiamen	father	61	老爸	law²²pe²²	280
833	Xiamen	father	61	父亲	hu²²ʦʰin⁵⁵	282
834	Xiamen	father	61	阿爸	a⁵⁵pa²²	277
835	Hefei	father	61	伯伯	pɐʔ⁵pɐʔ⁵	278
836	Jinan	father	61	爹	tjə²¹³	276
837	Jinan	father	61	爸爸	pa²¹pa	277
838	Jinan	father	61	大大	ta⁴²ta	286
839	Hangzhou	father	61	爸爸	pɑ³³pɑ³³	277
840	Guangzhou	father	61	爸爸	pa²¹pa⁵⁵	277
841	Guangzhou	father	61	老豆	low²³tɐw²²	280
842	Nanchang	father	61	爸	pɑʔ⁵	278
843	Nanchang	father	61	爸爸新	pɑʔ⁵pɑʔ⁰²	278
844	Nanchang	father	61	爷称述	jɑ⁴⁵	281
845	Chengdu	father	61	爸	pa³¹	277
846	Chengdu	father	61	爸爸	pa³¹pa	277
847	Chengdu	father	61	老爸子	naw⁵³pa³¹ʦɿ⁵³	283
848	Chengdu	father	61	爹	tje⁵⁵	276
849	Chengdu	father	61	老爷子	naw⁵³je³¹ʦɿ⁵³	283
850	Taiyuan	father	61	老子	law⁵³ʦəʔ	280
851	Taiyuan	father	61	爸	pa⁴⁵	277
852	Shexian	father	61	相	sja³²⁴	279
853	Shexian	father	61	爷	je⁴⁴	281
854	Beijing	father	61	爹	tjɛ⁵⁵	276
855	Beijing	father	61	爸	pa⁵¹	277
856	Beijing	father	61	老爷子	lɑw²¹⁴jɛ³⁵ʦɿ³	283
857	Kunming	father	61	爹	tjɛ⁴⁴	276
858	Shanghai	father	61	爹爹	tja⁵³tja⁵³	276
859	Shanghai	father	61	阿伯	aʔ⁵paʔ⁵	278
860	Shanghai	father	61	爷	ɦja¹³	279
# 
861	Meixian	mother	62	阿姆	a⁴⁴me⁴⁴	288
862	Changsha	mother	62	妈妈	ma⁵⁵ma	288
863	Changsha	mother	62	娘	ȵjan¹³	287
864	Changsha	mother	62	娘老子	ȵjan¹³law⁴¹ʦɿ	293
865	Guixian	mother	62	妈	ma⁵⁵	289
866	Guixian	mother	62	老妈	la⁴²ma⁵⁵	288
867	Xiamen	mother	62	老母	law²²bu⁵³	290
868	Xiamen	mother	62	妈妈	ma⁵⁵ma⁵⁵	288
869	Hefei	mother	62	妈爷	ma²¹i⁵⁵	289
870	Jinan	mother	62	娘	ȵjaŋ⁴²	287
871	Hangzhou	mother	62	妈妈	mɑ³³mɑ³³	288
872	Guangzhou	mother	62	妈妈	ma²¹ma⁵⁵	288
873	Guangzhou	mother	62	老母	low²³mow²³	291
874	Nanchang	mother	62	姆妈	m̩⁴²mɑ⁰²	288
875	Nanchang	mother	62	娘称述	ȵjɔŋ⁴⁵	287
876	Chengdu	mother	62	妈	ma	289
877	Chengdu	mother	62	娘	ȵjaŋ	287
878	Chengdu	mother	62	老娘儿	naw⁵³ȵjər³¹	294
879	Taiyuan	mother	62	妈	ma¹¹	289
880	Shexian	mother	62	姆妈	m̩³⁵ma³¹	288
881	Shexian	mother	62	姆	m̩³⁵	292
882	Shexian	mother	62	阿姨	a³¹i⁴⁴	295
883	Beijing	mother	62	娘	njɑŋ³⁵	287
884	Beijing	mother	62	妈	ma⁵⁵	289
885	Kunming	mother	62	妈	mᴀ⁴⁴	289
886	Kunming	mother	62	嫫	mo⁴⁴	289
887	Shanghai	mother	62	姆妈	m̩⁵³ma¹³	288
888	Shanghai	mother	62	娘	ȵjã¹³	287
# 
889	Meixian	husband	73	老公	law³¹kuŋ⁴⁴	297
890	Changsha	husband	73	男人	lan¹³ʐən¹³	296
891	Changsha	husband	73	老倌子	law⁴¹kõ³³ʦɿ	297
892	Changsha	husband	73	爱人	ŋaj⁵⁵ʐən¹³	296
893	Guixian	husband	73	男人	lan²¹zen²¹	296
894	Guixian	husband	73	汉子	xan²¹³ʦɿ⁴²	304
895	Guixian	husband	73	老公	la⁴²koŋ⁵⁵	297
896	Guixian	husband	73	门前人	men²¹ʨʰjan⁵⁵zen²¹	309
897	Xiamen	husband	73	翁	aŋ	303
898	Xiamen	husband	73	丈夫	tjɔŋ²²hu⁵⁵	306
899	Hefei	husband	73	老的们	lɔ²⁴tjəʔmən	298
900	Jinan	husband	73	男人	nã⁴²ʐẽ	299
901	Jinan	husband	73	男的	nã⁴²ti	299
902	Jinan	husband	73	女婿	ȵy⁵⁵ɕy	299
903	Jinan	husband	73	对象	twejuei²¹ɕjaŋ²¹	310
904	Hangzhou	husband	73	老公	lɔ⁵³koŋ³³	297
905	Hangzhou	husband	73	男人	nᴇ̃²¹³zen²¹³	296
906	Hangzhou	husband	73	爱人	ʔᴇ⁴⁴⁵zen²¹³	296
907	Guangzhou	husband	73	老公	low²³koŋ⁵⁵	297
908	Nanchang	husband	73	老公	lɑw²¹³kuŋ⁰⁴	297
909	Chengdu	husband	73	老公	naw⁵³koŋ⁵⁵	297
910	Chengdu	husband	73	当家的	taŋ⁵⁵ʨja⁵⁵ni⁵⁵	302
911	Chengdu	husband	73	男人	nan³¹zən³¹	296
912	Taiyuan	husband	73	当家的	tɒ̃¹¹ʨja¹¹təʔ	302
913	Taiyuan	husband	73	老汉	law⁵³xæ̃⁴⁵	297
914	Shexian	husband	73	老公	lɔ³⁵kwʌ̃	301
915	Shexian	husband	73	官客	kwɛ³¹kʰɛʔ	305
916	Shexian	husband	73	男人	lɛ⁴⁴jʌ̃⁴⁴	308
917	Shexian	husband	73	家里	ka³¹li³⁵	311
918	Beijing	husband	73	男人	nan³⁵ʐən³	296
919	Beijing	husband	73	当家的	tɑŋ⁵⁵ʨja⁵⁵tə²	302
920	Beijing	husband	73	爷们儿	jɛ³⁵mər³	307
921	Kunming	husband	73	男人	nᴀ̃³¹ʐə̃³¹	299
922	Kunming	husband	73	老倌儿	lɔ⁵³kwə⁴⁴	301
923	Kunming	husband	73	男呢	nᴀ̃³¹nə⁴⁴	300
924	Shanghai	husband	73	爱人	e³⁵ȵiŋ¹³	300
925	Shanghai	husband	73	男人	nø¹³ȵiŋ¹³	300
926	Shanghai	husband	73	老公	lɔ¹³koŋ⁵³	297
# 
927	Meixian	wife	74	老婆	law³¹pʰo¹¹	314
928	Changsha	wife	74	堂客	tan¹³kʰə²⁴	313
929	Changsha	wife	74	婆婆子	po¹³po¹³ʦɿ	320
930	Changsha	wife	74	爱人	ŋaj⁵⁵ʐən¹³	321
931	Guixian	wife	74	女的	li⁴²lɛ⁵⁵	315
932	Guixian	wife	74	女人	li⁴²zen²¹	321
933	Guixian	wife	74	婆娘	pʰo²¹ljaŋ⁵⁵	317
934	Xiamen	wife	74	某	bɔ⁵³	319
935	Xiamen	wife	74	厝里人	ʦʰu²¹laj²²laŋ³⁵	323
936	Hefei	wife	74	奶奶们	lᴇ²⁴lᴇmən	316
937	Jinan	wife	74	老婆	lɔ⁵⁵pʰə	314
938	Jinan	wife	74	女的	ȵy⁵⁵ti	322
939	Jinan	wife	74	家里的	ʨja²¹³liti	325
940	Jinan	wife	74	媳妇	ɕi²¹³fu	312
941	Jinan	wife	74	对象	twejuei²¹ɕjaŋ²¹	327
942	Hangzhou	wife	74	老婆	lɔ⁵³bo²¹³	314
943	Hangzhou	wife	74	爱人	ʔᴇ⁴⁴⁵zen²¹³	321
944	Hangzhou	wife	74	屋里	ʔoʔ⁵li⁵³	324
945	Guangzhou	wife	74	老婆	low²³pʰɔ²¹	314
946	Nanchang	wife	74	老婆	lɑw²¹³pʰo⁰⁴	314
947	Chengdu	wife	74	老婆	naw⁵³pʰo³¹	314
948	Chengdu	wife	74	婆娘	pʰo³¹ȵjaŋ³¹	317
949	Chengdu	wife	74	女人	ȵy⁵³zən³¹	321
950	Taiyuan	wife	74	老婆	law⁵³pʰɤ¹¹	314
951	Shexian	wife	74	老婆	lɔ³⁵pʰo⁴⁴	314
952	Shexian	wife	74	老妪	lɔ³⁵y²²	315
953	Shexian	wife	74	堂家	tʰa⁴⁴ka³¹	313
954	Shexian	wife	74	女人	ny³⁵jʌ̃⁴⁴	326
955	Shexian	wife	74	家里	ka³¹li³⁵	328
956	Beijing	wife	74	媳妇儿	ɕi³⁵fər³	312
957	Beijing	wife	74	老婆子	lɑw²¹⁴pʰo³⁵ʦɿ	314
958	Kunming	wife	74	婆娘	pʰo³¹njᴀ̃³¹	317
959	Kunming	wife	74	老婆	lɔ⁵³pʰo³¹	314
960	Kunming	wife	74	媳妇	ɕi³¹fu²¹²	312
961	Kunming	wife	74	女人	ni⁵³ʐə̃³¹	321
962	Kunming	wife	74	女呢	ni⁵³nə⁴⁴	326
963	Kunming	wife	74	家首呢	ʨjᴀ⁴⁴ʂəw⁵³nə⁴⁴	329
964	Shanghai	wife	74	爱人	e³⁵ȵiŋ¹³	318
965	Shanghai	wife	74	老婆	lɔ²³bu¹³	314
966	Shanghai	wife	74	女人	ȵy¹³ȵiŋ¹³	318
# 
967	Meixian	son	75	赖儿	laj⁵³je	333
968	Changsha	son	75	崽	ʦaj⁴¹	331
969	Guixian	son	75	儿子	ɚ²¹ʦɿ⁴²	330
970	Guixian	son	75	男娃娃	lan²¹wa²¹wa⁵⁵	336
971	Xiamen	son	75	囝	kjã⁵³	335
972	Xiamen	son	75	后生	haw²²sĩ⁵⁵	337
973	Hefei	son	75	儿子	a⁵⁵ʦə	330
974	Jinan	son	75	儿	ər⁴²	332
975	Jinan	son	75	小子	ɕjɔ⁵⁵ʦɿ	334
976	Hangzhou	son	75	儿子	əl²¹³ʦɿ⁵³	330
977	Guangzhou	son	75	仔	ʦɐj³⁵	331
978	Nanchang	son	75	崽	ʦaj²¹³	331
979	Chengdu	son	75	儿	ər³¹	332
980	Taiyuan	son	75	小子	ɕjawiau⁵³ʦəʔ	334
981	Taiyuan	son	75	儿子	ər¹¹ʦəʔ	330
982	Shexian	son	75	儿子	ɛ⁴⁴ʦɿ³⁵	330
983	Beijing	son	75	儿子	ər³⁵ʦɿ³	330
984	Kunming	son	75	儿子	ə³¹ʦɿ⁵³	330
985	Shanghai	son	75	儿子	ȵi¹³ʦɿ³⁵	330
# 
986	Meixian	daughter	76	妹仔	moj⁵⁵e³¹	345
987	Changsha	daughter	76	女	ȵy⁴¹	339
988	Guixian	daughter	76	姑娘	ku⁵⁵ljaŋ⁵⁵	342
989	Guixian	daughter	76	姑奶	ku⁵⁵laj²¹	348
990	Guixian	daughter	76	女娃娃	li⁴²wa²¹wa⁵⁵	349
991	Guixian	daughter	76	女娃儿	li⁴²wa²¹ɚ⁵⁵	349
992	Xiamen	daughter	76	查某囝	ʦa³⁵bɔ⁵³kjã⁵³	346
993	Hefei	daughter	76	丫头	ja²¹tʰɯ	343
994	Jinan	daughter	76	闺女	kwejuei²¹³ȵy	338
995	Guangzhou	daughter	76	女	nøɥ²³	341
996	Nanchang	daughter	76	女	ȵy²¹³	339
997	Chengdu	daughter	76	女娃子	ȵy⁵³wa³¹ʦɿ	340
998	Chengdu	daughter	76	姑娘家	ku⁵⁵ȵjaŋ³¹ʨja⁵⁵	342
999	Taiyuan	daughter	76	闺女	kwejuei¹¹ny⁵³	338
1000	Taiyuan	daughter	76	姑娘	ku¹¹njɒ̃¹¹	342
1001	Shexian	daughter	76	女	ny³⁵	339
1002	Beijing	daughter	76	闺女	kwejuei⁵⁵ny²	338
1003	Beijing	daughter	76	女儿	ny²¹⁴ər⁴	347
1004	Kunming	daughter	76	囡	nwə³¹	344
1005	Shanghai	daughter	76	囡五	nø¹³ŋ̍¹³	339
# 
1006	Meixian	breakfast	77	食朝	sət⁵ʦaw⁴⁴	354
1007	Changsha	breakfast	77	早饭	ʦaw⁴¹fan¹¹	350
1008	Guixian	breakfast	77	过早	ko²¹³ʦa⁴²	351
1009	Guixian	breakfast	77	早餐	ʦa⁴²ʦʰan⁵⁵	350
1010	Guixian	breakfast	77	早饭	ʦa⁴²fan²¹³	350
1011	Xiamen	breakfast	77	早起顿	ʦa⁵³kʰi⁵³tŋ̍	355
1012	Xiamen	breakfast	77	早餐	ʦa⁵³ʦʰan⁵⁵	350
1013	Hefei	breakfast	77	早饭	ʦɔ²⁴fæ̃⁵³	352
1014	Jinan	breakfast	77	早饭	ʦɔ⁵⁵fã²¹	352
1015	Jinan	breakfast	77	早点	ʦɔ⁵⁵tjã⁵⁵	353
1016	Hangzhou	breakfast	77	早饭	ʦɔ⁵³vᴇ̃¹³	352
1017	Guangzhou	breakfast	77	早餐	ʦow³⁵ʦʰan⁵⁵	350
1018	Nanchang	breakfast	77	早饭	ʦɑw²¹³fan²¹	350
1019	Chengdu	breakfast	77	早饭	ʦaw⁵³fan¹³	350
1020	Taiyuan	breakfast	77	早清饭	ʦaw⁵³ʨʰjəŋ¹¹fæ̃⁴⁵	350
1021	Shexian	breakfast	77	早饭	ʦɔ³⁵fɛ	352
1022	Shexian	breakfast	77	吃粥	ʨʰi²¹ʦuʔ²¹	351
1023	Beijing	breakfast	77	早上饭	ʦɑw²¹⁴ʂɑŋ⁴fan	350
1024	Beijing	breakfast	77	早点	ʦɑw²¹⁴tjan²¹⁴	350
1025	Kunming	breakfast	77	早点	ʦɔ⁵³tjɛ̃⁵³	353
1026	Shanghai	breakfast	77	早饭	ʦɔ³⁵ve¹³	352
# 
1027	Meixian	lunch	78	食昼	sət⁵ʦu⁵³	360
1028	Changsha	lunch	78	中饭	t͡ʂoŋ³³fan¹¹	356
1029	Guixian	lunch	78	中午饭	ʦoŋ⁵⁵u⁴²fan²¹³	356
1030	Xiamen	lunch	78	下昼顿	e²²taw²¹tŋ̍	362
1031	Xiamen	lunch	78	午餐	ŋɔ⁵³ʦʰan⁵⁵	358
1032	Hefei	lunch	78	中饭	t͡ʂəŋ²¹fæ̃⁵³	356
1033	Jinan	lunch	78	晌午饭	ʂaŋ⁵⁵ufã²¹	359
1034	Hangzhou	lunch	78	中饭	ʦoŋ³³vᴇ̃¹³	356
1035	Guangzhou	lunch	78	午餐	ŋ̍²³ʦʰan⁵⁵	358
1036	Guangzhou	lunch	78	中午饭	ʦoŋ⁵³ŋ̍²³fan²²	356
1037	Nanchang	lunch	78	中饭	ʦuŋ⁴²fan²¹	356
1038	Nanchang	lunch	78	昼饭	ʨju⁴⁵fan²¹	357
1039	Chengdu	lunch	78	午饭	u⁵³fan¹³	357
1040	Taiyuan	lunch	78	晌午饭	sɒ̃⁵³vu⁵³fæ̃⁴⁵	361
1041	Shexian	lunch	78	中饭	ʦʌ̃³¹fɛ²²	356
1042	Beijing	lunch	78	晌午饭	ʂɑŋ²¹⁴u³fan⁵¹	356
1043	Kunming	lunch	78	早饭	ʦɔ⁵³fᴀ̃²¹²	356
1044	Shanghai	lunch	78	中饭	ʦoŋ⁵³ve¹³	356
# 
1045	Meixian	supper	79	食夜	sət⁵ja⁵³	367
1046	Changsha	supper	79	夜饭	ja¹¹fan¹¹	364
1047	Guixian	supper	79	晚饭	wan⁴²fan²¹³	363
1048	Xiamen	supper	79	下昏顿	e²²hŋ⁵⁵tŋ̍	369
1049	Xiamen	supper	79	晚餐	bwan⁵³ʦʰan⁵⁵	363
1050	Hefei	supper	79	晚饭	wæ̃²⁴fæ̃⁵³	366
1051	Jinan	supper	79	晚饭	vã⁵⁵fã²¹	366
1052	Hangzhou	supper	79	夜饭	ɦi¹³vᴇ̃¹³	365
1053	Guangzhou	supper	79	晚餐	man²³ʦʰan⁵⁵	363
1054	Guangzhou	supper	79	晚饭	man²³fan²²	363
1055	Nanchang	supper	79	夜饭	jɑ²¹fan²¹	364
1056	Chengdu	supper	79	晚饭	wan⁵³fan¹³	363
1057	Chengdu	supper	79	夜饭	je¹³fan¹³	364
1058	Taiyuan	supper	79	黑夜饭	xəʔ²je⁴⁵fæ̃⁴⁵	368
1059	Shexian	supper	79	夜饭	ja²²fɛ²²	364
1060	Beijing	supper	79	晚饭	wan²¹⁴fan⁵¹	363
1061	Kunming	supper	79	晚饭	wᴀ̃⁵³fᴀ̃²¹²	366
1062	Shanghai	supper	79	夜饭	ɦja¹³ve¹³	365
# 
1063	Meixian	noodles	80	面	mjen⁵³	371
1064	Changsha	noodles	80	面	mjẽ¹¹	371
1065	Guixian	noodles	80	面	mjan²¹³	371
1066	Guixian	noodles	80	面条	mjan²¹³tʰjaoiao²¹	370
1067	Xiamen	noodles	80	面	mi²²	372
1068	Hefei	noodles	80	面条	mjɪ̃⁵³tʰjɔ⁵⁵	370
1069	Jinan	noodles	80	面条儿	mjã²¹tʰjɔr⁴²	370
1070	Jinan	noodles	80	面	mjã²¹	371
1071	Hangzhou	noodles	80	面	mjᴇ̃¹³	371
1072	Guangzhou	noodles	80	面	min²²	372
1073	Nanchang	noodles	80	面	mjɛn²¹	371
1074	Chengdu	noodles	80	面	mjan¹³	371
1075	Chengdu	noodles	80	面条儿	mjan¹³tʰjər³¹	370
1076	Taiyuan	noodles	80	面	mje⁴⁵	371
1077	Shexian	noodles	80	面	me²²	372
1078	Beijing	noodles	80	面条儿	mjan⁵¹tʰjɑwiɑur	370
1079	Beijing	noodles	80	面	mjan⁵¹	371
1080	Kunming	noodles	80	面	mjɛ̃²¹²	371
1081	Shanghai	noodles	80	面	mi¹³	372
1082	Shanghai	noodles	80	切面	ʨʰjɪʔ⁵mi¹³	373
# 
1083	Meixian	soja sauce	85	白味	pʰak⁵mi⁵³	377
1084	Changsha	soja sauce	85	酱油	ʦjan⁵⁵jəwiəu¹³	374
1085	Guixian	soja sauce	85	酱油	ʨjaŋ²¹³jəwiəu²¹	374
1086	Xiamen	soja sauce	85	豆油	taw²²ju³⁵	378
1087	Hefei	soja sauce	85	酱油	ʨjɑ̃⁵³jɯ⁵⁵	374
1088	Jinan	soja sauce	85	酱油	ʨjaŋ²¹jowiou⁴²	374
1089	Jinan	soja sauce	85	青酱	ʨʰiŋ²¹³ʨjaŋ²¹	376
1090	Hangzhou	soja sauce	85	酱油	ʨjɑŋ⁴⁴⁵ɦjø²¹³	374
1091	Guangzhou	soja sauce	85	豉油	si²²jɐw²¹	375
1092	Guangzhou	soja sauce	85	抽油	ʦʰɐw³⁵jɐw²¹	378
1093	Nanchang	soja sauce	85	酱油	ʨjɔŋ⁴⁵ju⁴⁵	374
1094	Chengdu	soja sauce	85	酱油	ʨjaŋ¹³jəwiəu³¹	374
1095	Chengdu	soja sauce	85	豆油	təw¹³jəwiəu³¹	378
1096	Taiyuan	soja sauce	85	酱油	ʨjɒ̃⁴⁵jəwiəu¹¹	374
1097	Shexian	soja sauce	85	酱油	ʦja³²⁴ju⁴⁴	374
1098	Beijing	soja sauce	85	酱油	ʨjɑŋ⁵¹jowiou³⁵	374
1099	Kunming	soja sauce	85	清酱	ʨʰĩ⁴⁴ʨjᴀ̃²¹²	376
1100	Kunming	soja sauce	85	酱油	ʨjᴀ̃²¹²jəwiəu³¹	374
1101	Shanghai	soja sauce	85	酱油	ʨjã⁵³ɦjɤ¹³	374
# 
1102	Meixian	salt	86	盐	jam¹¹	380
1103	Changsha	salt	86	盐	jẽ¹³	380
1104	Guixian	salt	86	盐巴	jan²¹pa⁵⁵	379
1105	Xiamen	salt	86	盐	jam³⁵	380
1106	Hefei	salt	86	盐	jɪ̃⁵⁵	380
1107	Jinan	salt	86	盐	jã⁴²	380
1108	Jinan	salt	86	咸盐	ɕjã⁴²jã⁴²	383
1109	Hangzhou	salt	86	盐	ɦjᴇ̃²¹³	381
1110	Guangzhou	salt	86	盐	jim²¹	380
1111	Nanchang	salt	86	盐	jɛn⁴⁵	379
1112	Chengdu	salt	86	盐	jan³¹	379
1113	Chengdu	salt	86	盐巴	jan³¹pa⁵⁵	379
1114	Taiyuan	salt	86	咸盐	ɕje¹¹je¹¹	383
1115	Taiyuan	salt	86	细盐	ɕi⁴⁵je¹¹	383
1116	Taiyuan	salt	86	粗盐	ʦʰu¹¹je¹¹	383
1117	Taiyuan	salt	86	大海盐	ta⁴⁵xaj⁵³je¹¹	385
1118	Shexian	salt	86	咸盐	xɛ⁴⁴je⁴⁴	383
1119	Shexian	salt	86	海沙	xɛ³⁵sa³¹	384
1120	Beijing	salt	86	盐	jan³⁵	379
1121	Kunming	salt	86	盐巴	jɛ̃³¹pᴀ⁴⁴	379
1122	Shanghai	salt	86	盐	ɦi¹³	382
# 
1123	Meixian	chopsticks	87	筷儿	kʰwajuai⁵³je	386
1124	Changsha	chopsticks	87	筷子	kʰwajuai⁵⁵ʦɿ	386
1125	Guixian	chopsticks	87	筷子	kʰwajuai²¹³ʦɿ⁴²	386
1126	Xiamen	chopsticks	87	箸	ti²²	389
1127	Hefei	chopsticks	87	筷子	kʰwᴇ⁵³ʦə	388
1128	Jinan	chopsticks	87	筷子	kʰwɛ²¹ʦɿ	388
1129	Hangzhou	chopsticks	87	筷儿	kʰwᴇ⁴⁴⁵əl²¹³	388
1130	Guangzhou	chopsticks	87	筷子	faj³³ʦi³⁵	387
1131	Nanchang	chopsticks	87	筷子	kʰwajuai²¹³ʦɿ⁰⁴	386
1132	Chengdu	chopsticks	87	筷子	kʰwajuai¹³ʦɿ⁵³	386
1133	Taiyuan	chopsticks	87	筷子	kʰwajuai⁴⁵ʦəʔ	386
