# PAN
ID	Language	Gloss	GlossID	CogID	IPA	Tokens
2207	Banoni	snake	106	1326	koru	k o r u
2208	Singhi	snake	106	1328	dipux	d i p u x
2209	Banggi	snake	106	1327	ulagn	u l a g n
# 
2210	Merina (Malagasy)	worm (earthworm)	107	1342	kankana	k a n k a n a
2211	Palauan	worm (earthworm)	107	1338	cʰulad	cʰ u l a d
2212	Tunjung	worm (earthworm)	107	1343	halaŋ	h a l a ŋ
2213	Bare'e	worm (earthworm)	107	1338	tolodo	t o l o d o
2214	Iban	worm (earthworm)	107	1338	ulat	u l a t
2215	Berawan (Long Terawan)	worm (earthworm)	107	1339	lateh	l a t e h
2216	Moken	worm (earthworm)	107	1343	gəlaŋ	g ə l a ŋ
2217	Hanunoo	worm (earthworm)	107	1339	alukatiʔ	a l u k a t i ʔ
2218	Tetum	worm (earthworm)	107	1346	latːik#rai	l a tː i k # r a i
2219	Mailu	worm (earthworm)	107	1341	minu	m i n u
2220	Mailu	worm (earthworm)	107	1349	nikoi	n i k o i
2221	Tsou	worm (earthworm)	107	1347	polo	p o l o
2222	Nias	worm (earthworm)	107	1344	kelew̃azi	k e l e w̃ a z i
2223	Central Amis	worm (earthworm)	107	1340	atikak	a t i k a k
2224	Central Amis	worm (earthworm)	107	1340	ʔatikak	ʔ a t i k a k
2225	Banoni	worm (earthworm)	107	1337	koropita	k o r o p i t a
2226	Banoni	worm (earthworm)	107	1348	mabo	m a b o
2227	Singhi	worm (earthworm)	107	1345	tomux	t o m u x
2228	Singhi	worm (earthworm)	107	1339	ratuŋ	r a t u ŋ
2229	Banggi	worm (earthworm)	107	1336	liŋguaŋ	l i ŋ g u a ŋ
# 
2230	Maloh	louse	108	1350	kutu	k u t u
2231	Merina (Malagasy)	louse	108	1353	hao	h a o
2232	Thao	louse	108	1350	kucu	k u c u
2233	Palauan	louse	108	1350	kud	k u d
2234	Tunjung	louse	108	1350	kutuʔ	k u t u ʔ
2235	Bare'e	louse	108	1351	tuku	t u k u
2236	Iban	louse	108	1350	kutu	k u t u
2237	Berawan (Long Terawan)	louse	108	1350	kutːoh	k u tː o h
2238	Moken	louse	108	1350	gutoj	g u t o j
2239	Hanunoo	louse	108	1350	kutu	k u t u
2240	Tetum	louse	108	1350	utu	u t u
2241	Mailu	louse	108	1352	tuma	t u m a
2242	Tsou	louse	108	1351	teocu	t e o c u
2243	Nias	louse	108	1350	utu	u t u
2244	Central Amis	louse	108	1350	kuto	k u t o
2245	Central Amis	louse	108	1354	ʔatimla	ʔ a t i m l a
2246	Chamorro	louse	108	1350	hutu	h u t u
2247	Banoni	louse	108	1350	gʰutsu	gʰ u t s u
2248	Singhi	louse	108	1350	gitux	g i t u x
# 
2249	Merina (Malagasy)	mosquito	109	1356	moka	m o k a
2250	Thao	mosquito	109	1359	rikish	r i k i s h
2251	Palauan	mosquito	109	1359	rekas	r e k a s
2252	Palauan	mosquito	109	1366	ilkolk	i l k o l k
2253	Bare'e	mosquito	109	1357	nojo	n o j o
2254	Iban	mosquito	109	1360	nʲamok	nʲ a m o k
2255	Berawan (Long Terawan)	mosquito	109	1358	təla	t ə l a
2256	Moken	mosquito	109	1360	nʲamok	nʲ a m o k
2257	Hanunoo	mosquito	109	1360	namuk	n a m u k
2258	Wuna	mosquito	109	1365	konunu	k o n u n u
2259	Tetum	mosquito	109	1355	ninik	n i n i k
2260	Tetum	mosquito	109	1367	susuk	s u s u k
2261	Mailu	mosquito	109	1361	nemo	n e m o
2262	Tsou	mosquito	109	1364	moeocʉ	m o e o c ʉ
2263	Nias	mosquito	109	1362	di#ːmbõhõ	d i #ː m b õ h õ
2264	Central Amis	mosquito	109	1359	likes	l i k e s
2265	Chamorro	mosquito	109	1360	nʲamu	nʲ a m u
2266	Banoni	mosquito	109	1356	merikono	m e r i k o n o
2267	Singhi	mosquito	109	1363	piruŋaŋ	p i r u ŋ a ŋ
2268	Banggi	mosquito	109	1355	tonok	t o n o k
# 
2269	Palauan	spider	110	1375	bubuu	b u b u u
2270	Bare'e	spider	110	1369	bukaka	b u k a k a
2271	Iban	spider	110	1373	empelawaʔ	e m p e l a w a ʔ
2272	Berawan (Long Terawan)	spider	110	1370	kəlawaʔ	k ə l a w a ʔ
2273	Moken	spider	110	1368	gatoːn	g a t oː n
2274	Hanunoo	spider	110	1372	lawa	l a w a
2275	Wuna	spider	110	1378	kabamba	k a b a m b a
2276	Tetum	spider	110	1377	labadain	l a b a d a i n
2277	Mailu	spider	110	1374	mokoi	m o k o i
2278	Nias	spider	110	1373	kalaw̃a	k a l a w̃ a
2279	Central Amis	spider	110	1371	falalutoŋ	f a l a l u t o ŋ
2280	Banoni	spider	110	1368	kaːdado	k aː d a d o
2281	Singhi	spider	110	1376	toka	t o k a
# 
2282	Maloh	fish	111	1386	lauh	l a u h
2283	Maloh	fish	111	1386	lauk	l a u k
2284	Merina (Malagasy)	fish	111	1387	hazandrano	h a z a n d r a n o
2285	Merina (Malagasy)	fish	111	1393	trondro	t r o n d r o
2286	Merina (Malagasy)	fish	111	1386	laoko	l a o k o
2287	Thao	fish	111	1390	rusaw	r u s a w
2288	Palauan	fish	111	1388	ŋikel	ŋ i k e l
2289	Tunjung	fish	111	1392	mətuʔ	m ə t u ʔ
2290	Bare'e	fish	111	1380	bau	b a u
2291	Iban	fish	111	1384	ikan	i k a n
2292	Berawan (Long Terawan)	fish	111	1381	puta	p u t a
2293	Moken	fish	111	1384	ʔekaːn	ʔ e k aː n
2294	Hanunoo	fish	111	1379	isdaʔ	i s d a ʔ
2295	Wuna	fish	111	1381	kenta	k e n t a
2296	Tetum	fish	111	1389	naʔan	n a ʔ a n
2297	Mailu	fish	111	1385	orebe	o r e b e
2298	Tsou	fish	111	1391	eoskʉ	e o s k ʉ
2299	Central Amis	fish	111	1382	futiŋ	f u t i ŋ
2300	Central Amis	fish	111	1382	futiŋ	f u t i ŋ
2301	Chamorro	fish	111	1383	guihan	g u i h a n
2302	Banoni	fish	111	1380	bosi	b o s i
2303	Singhi	fish	111	1383	kien	k i e n
2304	Banggi	fish	111	1379	sadak	s a d a k
# 
2305	Maloh	rotten	112	1401	bauruk	b a u r u k
2306	Maloh	rotten	112	1401	buruk	b u r u k
2307	Merina (Malagasy)	rotten	112	1403	drodroka	d r o d r o k a
2308	Thao	rotten	112	1400	mubluc	m u b l u c
2309	Palauan	rotten	112	1399	beémecʰ	b e é m e cʰ
2310	Tunjung	rotten	112	1401	buruk	b u r u k
2311	Bare'e	rotten	112	1396	boŋko	b o ŋ k o
2312	Iban	rotten	112	1401	burok	b u r o k
2313	Berawan (Long Terawan)	rotten	112	1397	kuroʔ	k u r o ʔ
2314	Berawan (Long Terawan)	rotten	112	1398	kiŋəh	k i ŋ ə h
2315	Moken	rotten	112	1404	podoːt	p o d oː t
2316	Hanunoo	rotten	112	1400	maʔibas	m a ʔ i b a s
2317	Hanunoo	rotten	112	1401	bujuk	b u j u k
2318	Wuna	rotten	112	1401	noburu	n o b u r u
2319	Tetum	rotten	112	1403	dodok	d o d o k
2320	Mailu	rotten	112	1402	moru	m o r u
2321	Tsou	rotten	112	1406	nakuzo	n a k u z o
2322	Nias	rotten	112	1405	abou	a b o u
2323	Central Amis	rotten	112	1398	mafunar	m a f u n a r
2324	Central Amis	rotten	112	1398	mafuniʔ	m a f u n i ʔ
2325	Chamorro	rotten	112	1399	lamas	l a m a s
2326	Banoni	rotten	112	1395	raːpa	r aː p a
2327	Banoni	rotten	112	1405	kupu	k u p u
2328	Banoni	rotten	112	1396	biko	b i k o
2329	Singhi	rotten	112	1394	madue	m a d u e
2330	Singhi	rotten	112	1394	modam	m o d a m
2331	Banggi	rotten	112	1394	mutaŋ	m u t a ŋ
# 
2332	Maloh	branch	113	1410	dan	d a n
2333	Merina (Malagasy)	branch	113	1409	rahaka	r a h a k a
2334	Thao	branch	113	1407	pana	p a n a
2335	Palauan	branch	113	1412	racʰel	r a cʰ e l
2336	Tunjung	branch	113	1409	raːatn	r aː a t n
2337	Bare'e	branch	113	1409	raʔa	r a ʔ a
2338	Iban	branch	113	1410	dan	d a n
2339	Berawan (Long Terawan)	branch	113	1410	diʔən	d i ʔ ə n
2340	Moken	branch	113	1410	dakaːŋ	d a k aː ŋ
2341	Hanunoo	branch	113	1407	saŋa	s a ŋ a
2342	Wuna	branch	113	1408	ragʰa	r a gʰ a
2343	Tetum	branch	113	1413	watːan	w a tː a n
2344	Mailu	branch	113	1408	daga	d a g a
2345	Mailu	branch	113	1407	dana	d a n a
2346	Tsou	branch	113	1414	éhti	é h t i
2347	Tsou	branch	113	1414	ehtisi	e h t i s i
2348	Nias	branch	113	1409	daha	d a h a
2349	Central Amis	branch	113	1411	capaʔ	c a p a ʔ
2350	Central Amis	branch	113	1411	cipaʔ	c i p a ʔ
2351	Banoni	branch	113	1408	nakona	n a k o n a
2352	Singhi	branch	113	1410	daːn	d aː n
2353	Banggi	branch	113	1407	saŋa	s a ŋ a
# 
2354	Maloh	leaf	114	1415	daun	d a u n
2355	Merina (Malagasy)	leaf	114	1420	ravina	r a v i n a
2356	Thao	leaf	114	1424	filhaq	f i l h a q
2357	Palauan	leaf	114	1423	lːel	lː e l
2358	Tunjung	leaf	114	1415	roun	r o u n
2359	Bare'e	leaf	114	1417	ira	i r a
2360	Iban	leaf	114	1415	daun	d a u n
2361	Berawan (Long Terawan)	leaf	114	1415	dion	d i o n
2362	Moken	leaf	114	1415	daʔon	d a ʔ o n
2363	Hanunoo	leaf	114	1420	labuŋ	l a b u ŋ
2364	Tetum	leaf	114	1415	tahan	t a h a n
2365	Mailu	leaf	114	1421	bega	b e g a
2366	Tsou	leaf	114	1419	hʉŋʉ	h ʉ ŋ ʉ
2367	Nias	leaf	114	1422	bulu	b u l u
2368	Central Amis	leaf	114	1418	papah	p a p a h
2369	Chamorro	leaf	114	1419	hagon	h a g o n
2370	Banoni	leaf	114	1416	nana	n a n a
2371	Singhi	leaf	114	1415	dawun	d a w u n
2372	Banggi	leaf	114	1415	doudn	d o u d n
# 
2373	Maloh	root	115	1429	urat	u r a t
2374	Merina (Malagasy)	root	115	1426	faka	f a k a
2375	Thao	root	115	1428	lhamic	l h a m i c
2376	Palauan	root	115	1433	rais	r a i s
2377	Tunjung	root	115	1435	akar	a k a r
2378	Bare'e	root	115	1427	kale	k a l e
2379	Iban	root	115	1429	urat	u r a t
2380	Berawan (Long Terawan)	root	115	1428	gimauʔ	g i m a u ʔ
2381	Moken	root	115	1431	jakan	j a k a n
2382	Hanunoo	root	115	1428	gamut	g a m u t
2383	Wuna	root	115	1426	paraka	p a r a k a
2384	Tetum	root	115	1429	abut	a b u t
2385	Mailu	root	115	1430	miri	m i r i
2386	Mailu	root	115	1436	tai	t a i
2387	Tsou	root	115	1434	misi	m i s i
2388	Nias	root	115	1432	lali	l a l i
2389	Nias	root	115	1437	w̃aʔa	w̃ a ʔ a
2390	Central Amis	root	115	1428	lamit	l a m i t
2391	Central Amis	root	115	1428	limit	l i m i t
2392	Banoni	root	115	1426	bagarana	b a g a r a n a
2393	Banoni	root	115	1431	vapopokana	v a p o p o k a n a
2394	Singhi	root	115	1429	at	a t
2395	Singhi	root	115	1426	bokah	b o k a h
2396	Banggi	root	115	1425	fahat	f a h a t
2397	Banggi	root	115	1426	braːn	b r aː n
# 
2398	Maloh	flower	116	1439	buŋa	b u ŋ a
2399	Merina (Malagasy)	flower	116	1439	vonj	v o n j
2400	Thao	flower	116	1442	bukaj	b u k a j
2401	Palauan	flower	116	1439	buŋ	b u ŋ
2402	Tunjung	flower	116	1439	uŋan	u ŋ a n
2403	Bare'e	flower	116	1440	sese	s e s e
2404	Iban	flower	116	1439	buŋai	b u ŋ a i
2405	Berawan (Long Terawan)	flower	116	1439	busaʔ	b u s a ʔ
2406	Moken	flower	116	1439	buŋaʔ	b u ŋ a ʔ
2407	Hanunoo	flower	116	1442	busaŋ	b u s a ŋ
2408	Hanunoo	flower	116	1445	ragaw	r a g a w
2409	Wuna	flower	116	1439	vuna	v u n a
2410	Tetum	flower	116	1444	ai#funan	a i # f u n a n
2411	Mailu	flower	116	1443	popori	p o p o r i
2412	Mailu	flower	116	1446	suoro	s u o r o
2413	Tsou	flower	116	1439	bʉvnʉ	b ʉ v n ʉ
2414	Nias	flower	116	1439	buŋa	b u ŋ a
2415	Chamorro	flower	116	1441	cʰinalek	cʰ i n a l e k
2416	Banoni	flower	116	1439	baːbaːna	b aː b aː n a
2417	Banggi	flower	116	1438	budak	b u d a k
# 
2418	Maloh	fruit	117	1447	buaʔ	b u a ʔ
2419	Merina (Malagasy)	fruit	117	1447	voa	v o a
2420	Palauan	fruit	117	1451	rodecʰ	r o d e cʰ
2421	Tunjung	fruit	117	1448	ugan	u g a n
2422	Bare'e	fruit	117	1447	wua	w u a
2423	Iban	fruit	117	1447	buah	b u a h
2424	Berawan (Long Terawan)	fruit	117	1448	luʔoŋ	l u ʔ o ŋ
2425	Moken	fruit	117	1447	buəːk	b u əː k
2426	Hanunoo	fruit	117	1447	burak	b u r a k
2427	Wuna	fruit	117	1454	bake	b a k e
2428	Tetum	fruit	117	1452	ai#fuan	a i # f u a n
2429	Mailu	fruit	117	1450	lora	l o r a
2430	Tsou	fruit	117	1453	beahci	b e a h c i
2431	Nias	fruit	117	1447	bua	b u a
2432	Chamorro	fruit	117	1449	inasahan	i n a s a h a n
2433	Singhi	fruit	117	1447	bua	b u a
2434	Banggi	fruit	117	1447	buak	b u a k
# 
2435	Maloh	grass	118	1460	rimput	r i m p u t
2436	Merina (Malagasy)	grass	118	1461	ahitra	a h i t r a
2437	Thao	grass	118	1464	lhmir	l h m i r
2438	Palauan	grass	118	1463	cʰudel	cʰ u d e l
2439	Tunjung	grass	118	1458	uruʔ	u r u ʔ
2440	Bare'e	grass	118	1457	ewo	e w o
2441	Iban	grass	118	1460	rumput	r u m p u t
2442	Berawan (Long Terawan)	grass	118	1458	uroh	u r o h
2443	Moken	grass	118	1455	lopot	l o p o t
2444	Hanunoo	grass	118	1455	rikut	r i k u t
2445	Hanunoo	grass	118	1455	marikut	m a r i k u t
2446	Wuna	grass	118	1466	karopu	k a r o p u
2447	Tsou	grass	118	1465	sʔosʔo	s ʔ o s ʔ o
2448	Nias	grass	118	1462	duʔu	d u ʔ u
2449	Central Amis	grass	118	1459	reŋus	r e ŋ u s
2450	Central Amis	grass	118	1459	leŋos	l e ŋ o s
2451	Banoni	grass	118	1456	gogorini	g o g o r i n i
2452	Singhi	grass	118	1462	dux	d u x
2453	Banggi	grass	118	1455	rihut	r i h u t
# 
2454	Maloh	earth/soil	119	1467	tanaʔ	t a n a ʔ
2455	Merina (Malagasy)	earth/soil	119	1467	tanj	t a n j
2456	Thao	earth/soil	119	1473	pruq	p r u q
2457	Palauan	earth/soil	119	1471	cʰutem	cʰ u t e m
2458	Tunjung	earth/soil	119	1467	tanaʔ	t a n a ʔ
2459	Bare'e	earth/soil	119	1467	tana	t a n a
2460	Iban	earth/soil	119	1467	tanah	t a n a h
2461	Berawan (Long Terawan)	earth/soil	119	1467	tana	t a n a
2462	Moken	earth/soil	119	1467	tanak	t a n a k
2463	Hanunoo	earth/soil	119	1467	dagaʔ	d a g a ʔ
2464	Wuna	earth/soil	119	1475	wito	w i t o
2465	Tetum	earth/soil	119	1472	rai	r a i
2466	Mailu	earth/soil	119	1470	arima	a r i m a
2467	Tsou	earth/soil	119	1474	céoa	c é o a
2468	Nias	earth/soil	119	1467	tanõ	t a n õ
2469	Central Amis	earth/soil	119	1469	serah	s e r a h
2470	Central Amis	earth/soil	119	1469	sutaʕ	s u t a ʕ
2471	Banoni	earth/soil	119	1468	gomono	g o m o n o
2472	Singhi	earth/soil	119	1467	tanah	t a n a h
2473	Banggi	earth/soil	119	1467	taːnah	t aː n a h
# 
2474	Maloh	stone	120	1476	batu	b a t u
2475	Merina (Malagasy)	stone	120	1476	vato	v a t o
2476	Thao	stone	120	1476	fatu	f a t u
2477	Palauan	stone	120	1476	bad	b a d
2478	Tunjung	stone	120	1476	batuʔ	b a t u ʔ
2479	Bare'e	stone	120	1476	watu	w a t u
2480	Iban	stone	120	1476	batu	b a t u
2481	Berawan (Long Terawan)	stone	120	1476	bitːoh	b i tː o h
2482	Moken	stone	120	1476	batoj	b a t o j
2483	Hanunoo	stone	120	1476	batu	b a t u
2484	Wuna	stone	120	1479	kontu	k o n t u
2485	Tetum	stone	120	1476	fatuk	f a t u k
2486	Mailu	stone	120	1476	budi	b u d i
2487	Mailu	stone	120	1480	gomagomana	g o m a g o m a n a
2488	Mailu	stone	120	1482	nabua	n a b u a
2489	Tsou	stone	120	1478	skuzu	s k u z u
2490	Nias	stone	120	1476	baʔu	b a ʔ u
2491	Nias	stone	120	1481	kara	k a r a
2492	Central Amis	stone	120	1477	fakeluh	f a k e l u h
2493	Central Amis	stone	120	1477	fukeloh	f u k e l o h
2494	Banoni	stone	120	1476	paratsi	p a r a t s i
2495	Singhi	stone	120	1476	batux	b a t u x
2496	Banggi	stone	120	1476	batu	b a t u
# 
2497	Maloh	sand	121	1489	kasik	k a s i k
2498	Thao	sand	121	1484	bunaz	b u n a z
2499	Palauan	sand	121	1491	cʰelecʰol	cʰ e l e cʰ o l
2500	Tunjung	sand	121	1488	pasir	p a s i r
2501	Bare'e	sand	121	1484	bone	b o n e
2502	Iban	sand	121	1488	pasir	p a s i r
2503	Berawan (Long Terawan)	sand	121	1485	raiʔ	r a i ʔ
2504	Moken	sand	121	1490	kənaj	k ə n a j
2505	Hanunoo	sand	121	1487	baras	b a r a s
2506	Wuna	sand	121	1484	bone	b o n e
2507	Tetum	sand	121	1493	rai#henik	r a i # h e n i k
2508	Mailu	sand	121	1484	one	o n e
2509	Tsou	sand	121	1494	fujufuʔu	f u j u f u ʔ u
2510	Nias	sand	121	1484	ene	e n e
2511	Central Amis	sand	121	1486	tafuk	t a f u k
2512	Central Amis	sand	121	1486	tafok	t a f o k
2513	Chamorro	sand	121	1484	unai	u n a i
2514	Banoni	sand	121	1483	pitsi	p i t s i
2515	Singhi	sand	121	1492	sumat	s u m a t
2516	Singhi	sand	121	1488	pasir	p a s i r
# 
2517	Maloh	water	122	1498	danum	d a n u m
2518	Merina (Malagasy)	water	122	1501	rano	r a n o
2519	Thao	water	122	1498	sazum	s a z u m
2520	Palauan	water	122	1504	ralm	r a l m
2521	Palauan	water	122	1508	daob	d a o b
2522	Tunjung	water	122	1498	anum	a n u m
2523	Iban	water	122	1499	aiʔ	a i ʔ
2524	Berawan (Long Terawan)	water	122	1497	pi	p i
2525	Moken	water	122	1502	noʔen	n o ʔ e n
2526	Moken	water	122	1507	wiːn	w iː n
2527	Hanunoo	water	122	1498	danum	d a n u m
2528	Tetum	water	122	1505	we	w e
2529	Mailu	water	122	1500	aʔaʔma	a ʔ a ʔ m a
2530	Mailu	water	122	1506	mami	m a m i
2531	Tsou	water	122	1496	cʰumu	cʰ u m u
2532	Nias	water	122	1503	idanõ	i d a n õ
2533	Central Amis	water	122	1498	nanum	n a n u m
2534	Chamorro	water	122	1498	hanom	h a n o m
2535	Banoni	water	122	1496	koromo	k o r o m o
2536	Singhi	water	122	1495	piːn	p iː n
2537	Banggi	water	122	1495	beig	b e i g
# 
2538	Maloh	to flow	123	1514	aréaŋ	a r é a ŋ
2539	Merina (Malagasy)	to flow	123	1516	mivalana	m i v a l a n a
2540	Thao	to flow	123	1512	maŋqaruz	m a ŋ q a r u z
2541	Palauan	to flow	123	1519	merael	m e r a e l
2542	Bare'e	to flow	123	1510	ili	i l i
2543	Iban	to flow	123	1514	aruŋ	a r u ŋ
2544	Iban	to flow	123	1509	juŋkiŋ	j u ŋ k i ŋ
2545	Berawan (Long Terawan)	to flow	123	1511	julu	j u l u
2546	Moken	to flow	123	1517	ʔakuːn	ʔ a k uː n
2547	Moken	to flow	123	1523	bəjeː	b ə j eː
2548	Hanunoo	to flow	123	1513	lagnas	l a g n a s
2549	Tetum	to flow	123	1511	suli	s u l i
2550	Mailu	to flow	123	1515	aruaru	a r u a r u
2551	Tsou	to flow	123	1521	moheovcu	m o h e o v c u
2552	Nias	to flow	123	1518	mohohou	m o h o h o u
2553	Central Amis	to flow	123	1512	makataj	m a k a t a j
2554	Banoni	to flow	123	1509	sanini	s a n i n i
2555	Banoni	to flow	123	1522	gu	g u
2556	Singhi	to flow	123	1520	siriet	s i r i e t
# 
2557	Maloh	sea	124	1529	roŋ#jawa	r o ŋ # j a w a
2558	Merina (Malagasy)	sea	124	1530	ranomasina	r a n o m a s i n a
2559	Thao	sea	124	1531	wazakan	w a z a k a n
2560	Palauan	sea	124	1526	cʰéi	cʰ é i
2561	Palauan	sea	124	1536	daob	d a o b
2562	Bare'e	sea	124	1525	tasi	t a s i
2563	Iban	sea	124	1524	laut	l a u t
2564	Iban	sea	124	1525	tasik	t a s i k
2565	Berawan (Long Terawan)	sea	124	1526	diliʔ	d i l i ʔ
2566	Moken	sea	124	1531	ʔokiːn	ʔ o k iː n
2567	Hanunoo	sea	124	1524	lawud	l a w u d
2568	Hanunoo	sea	124	1535	dagat	d a g a t
2569	Wuna	sea	124	1525	tehi	t e h i
2570	Tetum	sea	124	1525	tasi	t a s i
2571	Mailu	sea	124	1528	lo	l o
2572	Tsou	sea	124	1532	#tʉpʉ	# t ʉ p ʉ
2573	Nias	sea	124	1525	asi	a s i
2574	Central Amis	sea	124	1527	riar	r i a r
2575	Central Amis	sea	124	1534	lijar	l i j a r
2576	Chamorro	sea	124	1525	tasi	t a s i
2577	Banoni	sea	124	1525	tagisi	t a g i s i
2578	Banoni	sea	124	1533	gutsini	g u t s i n i
2579	Singhi	sea	124	1524	raut	r a u t
2580	Banggi	sea	124	1524	loud	l o u d
# 
2581	Maloh	salt	125	1541	siaʔ	s i a ʔ
2582	Thao	salt	125	1545	qtilha	q t i l h a
2583	Tunjung	salt	125	1541	cehaʔ	c e h a ʔ
2584	Bare'e	salt	125	1539	bure	b u r e
2585	Iban	salt	125	1543	garam	g a r a m
2586	Berawan (Long Terawan)	salt	125	1540	usən	u s ə n
2587	Moken	salt	125	1541	selaʔ	s e l a ʔ
2588	Hanunoo	salt	125	1542	asin	a s i n
2589	Wuna	salt	125	1538	gohia	g o h i a
2590	Tetum	salt	125	1542	masin	m a s i n
2591	Mailu	salt	125	1544	sari	s a r i
2592	Tsou	salt	125	1544	sieu	s i e u
2593	Nias	salt	125	1542	asi	a s i
2594	Central Amis	salt	125	1541	cirah	c i r a h
2595	Central Amis	salt	125	1541	cilah	c i l a h
2596	Chamorro	salt	125	1538	asiga	a s i g a
2597	Banoni	salt	125	1538	tsigo	t s i g o
2598	Singhi	salt	125	1543	garoe	g a r o e
2599	Banggi	salt	125	1537	timus	t i m u s
# 
2600	Maloh	lake	126	1547	dano	d a n o
2601	Thao	lake	126	1555	wazakan	w a z a k a n
2602	Palauan	lake	126	1553	omecʰuacʰel	o m e cʰ u a cʰ e l
2603	Tunjung	lake	126	1557	kənohan	k ə n o h a n
2604	Bare'e	lake	126	1547	rano	r a n o
2605	Iban	lake	126	1551	lepuŋ	l e p u ŋ
2606	Iban	lake	126	1559	peguŋ	p e g u ŋ
2607	Berawan (Long Terawan)	lake	126	1548	biwaŋ	b i w a ŋ
2608	Hanunoo	lake	126	1549	danaw	d a n a w
2609	Tetum	lake	126	1554	we#lihun	w e # l i h u n
2610	Mailu	lake	126	1552	laʔi	l a ʔ i
2611	Tsou	lake	126	1556	topuku	t o p u k u
2612	Central Amis	lake	126	1549	fanaw	f a n a w
2613	Chamorro	lake	126	1550	hagoe	h a g o e
2614	Banoni	lake	126	1546	gosoro	g o s o r o
2615	Banoni	lake	126	1558	mato	m a t o
2616	Singhi	lake	126	1547	danu	d a n u
# 
2617	Maloh	woods/forest	127	1568	toan	t o a n
2618	Merina (Malagasy)	woods/forest	127	1569	ala	a l a
2619	Palauan	woods/forest	127	1571	oreomel	o r e o m e l
2620	Tunjung	woods/forest	127	1568	talun	t a l u n
2621	Bare'e	woods/forest	127	1562	wana#jopo	w a n a # j o p o
2622	Iban	woods/forest	127	1566	kampoŋ	k a m p o ŋ
2623	Berawan (Long Terawan)	woods/forest	127	1563	late	l a t e
2624	Moken	woods/forest	127	1570	kotaːn	k o t aː n
2625	Hanunoo	woods/forest	127	1565	puruʔ	p u r u ʔ
2626	Hanunoo	woods/forest	127	1568	talun	t a l u n
2627	Wuna	woods/forest	127	1570	katua	k a t u a
2628	Tetum	woods/forest	127	1569	alas	a l a s
2629	Mailu	woods/forest	127	1567	larausu	l a r a u s u
2630	Tsou	woods/forest	127	1572	eazolin	e a z o l i n
2631	Nias	woods/forest	127	1568	tua	t u a
2632	Central Amis	woods/forest	127	1563	lutuk	l u t u k
2633	Chamorro	woods/forest	127	1564	bundak	b u n d a k
2634	Banoni	woods/forest	127	1561	bubuna	b u b u n a
2635	Banoni	woods/forest	127	1573	koŋara	k o ŋ a r a
2636	Singhi	woods/forest	127	1568	torun	t o r u n
2637	Banggi	woods/forest	127	1560	gobak	g o b a k
# 
2638	Maloh	sky	128	1579	suan	s u a n
2639	Merina (Malagasy)	sky	128	1575	lanitra	l a n i t r a
2640	Thao	sky	128	1583	qali	q a l i
2641	Palauan	sky	128	1581	eaŋed	e a ŋ e d
2642	Tunjung	sky	128	1575	laŋit	l a ŋ i t
2643	Bare'e	sky	128	1575	jaŋi	j a ŋ i
2644	Iban	sky	128	1575	laŋit	l a ŋ i t
2645	Berawan (Long Terawan)	sky	128	1576	milaiʔ	m i l a i ʔ
2646	Moken	sky	128	1580	kəniəŋ	k ə n i ə ŋ
2647	Hanunoo	sky	128	1575	laŋit	l a ŋ i t
2648	Wuna	sky	128	1575	lani	l a n i
2649	Tetum	sky	128	1582	lalean	l a l e a n
2650	Mailu	sky	128	1578	nogara	n o g a r a
2651	Tsou	sky	128	1578	nʉ́ca	n ʉ́ c a
2652	Nias	sky	128	1575	laŋi	l a ŋ i
2653	Nias	sky	128	1584	banua	b a n u a
2654	Central Amis	sky	128	1577	kakarajan	k a k a r a j a n
2655	Central Amis	sky	128	1577	kakalajan	k a k a l a j a n
2656	Chamorro	sky	128	1575	laŋet	l a ŋ e t
2657	Banoni	sky	128	1574	barekopi	b a r e k o p i
2658	Singhi	sky	128	1575	roŋit	r o ŋ i t
2659	Banggi	sky	128	1575	laŋit	l a ŋ i t
# 
2660	Maloh	moon	129	1585	bulan	b u l a n
2661	Merina (Malagasy)	moon	129	1585	volana	v o l a n a
2662	Thao	moon	129	1585	furaz	f u r a z
2663	Palauan	moon	129	1589	buil	b u i l
2664	Tunjung	moon	129	1591	ulantʰ	u l a n tʰ
2665	Bare'e	moon	129	1585	wuja	w u j a
2666	Iban	moon	129	1585	bulan	b u l a n
2667	Berawan (Long Terawan)	moon	129	1585	bulin	b u l i n
2668	Moken	moon	129	1585	bulaːn	b u l aː n
2669	Hanunoo	moon	129	1585	bulan	b u l a n
2670	Wuna	moon	129	1585	wula	w u l a
2671	Tetum	moon	129	1585	fulan	f u l a n
2672	Mailu	moon	129	1587	dovele	d o v e l e
2673	Tsou	moon	129	1590	feohʉ	f e o h ʉ
2674	Nias	moon	129	1588	baw̃a	b a w̃ a
2675	Central Amis	moon	129	1585	fulal	f u l a l
2676	Chamorro	moon	129	1585	pulan	p u l a n
2677	Banoni	moon	129	1586	madava	m a d a v a
2678	Singhi	moon	129	1585	buran	b u r a n
2679	Banggi	moon	129	1585	buaitn	b u a i t n
# 
2680	Maloh	star	130	1593	bintaŋ	b i n t a ŋ
2681	Merina (Malagasy)	star	130	1598	kintana	k i n t a n a
2682	Thao	star	130	1600	kilhpuz	k i l h p u z
2683	Palauan	star	130	1599	btucʰ	b t u cʰ
2684	Tunjung	star	130	1593	bintaŋ	b i n t a ŋ
